rup_mag,dist_rjb,result_type,damping,pgv,pga,0.0500,0.1000,0.2000,0.3003,0.5000,1.0000,2.0000,5.0000,10.0000
4.90,59.98,MEAN,5.0,3.26362311e+00,7.34140739e-03,9.22315112e-03,1.51105170e-02,1.72694825e-02,1.43773659e-02,8.44654936e-03,2.85482390e-03,7.72821729e-04,1.01503104e-04,2.06480634e-05
4.90,69.98,MEAN,5.0,2.61878594e+00,5.61796882e-03,7.00453524e-03,1.14624994e-02,1.35512490e-02,1.16166077e-02,6.81207349e-03,2.31035823e-03,6.32236150e-04,8.66920603e-05,1.86371424e-05
4.90,79.98,MEAN,5.0,2.14881981e+00,4.38509821e-03,5.42474495e-03,8.89363546e-03,1.08512389e-02,9.51216389e-03,5.61150461e-03,1.91284299e-03,5.29150638e-04,7.53666696e-05,1.70600117e-05
4.90,89.95,MEAN,5.0,1.79969952e+00,3.47359615e-03,4.27345686e-03,6.99808679e-03,8.81412742e-03,7.90823060e-03,4.69007000e-03,1.61874830e-03,4.49965612e-04,6.64629057e-05,1.56271336e-05
4.90,100.00,MEAN,5.0,1.59808546e+00,2.90722955e-03,3.54959925e-03,5.81271894e-03,7.55404077e-03,6.93233153e-03,4.14647761e-03,1.43773659e-03,4.05115933e-04,6.17702451e-05,1.50549502e-05
4.90,109.90,MEAN,5.0,1.42363940e+00,2.43937925e-03,2.96742208e-03,4.87056479e-03,6.51147420e-03,6.09788633e-03,3.68535496e-03,1.29205001e-03,3.67687888e-04,5.77004665e-05,1.46244427e-05
4.90,119.95,MEAN,5.0,1.28410341e+00,2.05721330e-03,2.50483616e-03,4.09146956e-03,5.63610823e-03,5.39112404e-03,3.29442272e-03,1.16702276e-03,3.36340623e-04,5.40728580e-05,1.41507456e-05
4.90,149.97,MEAN,5.0,9.64272986e-01,1.26875955e-03,1.53136714e-03,2.49907520e-03,3.72974658e-03,3.81310992e-03,2.41478975e-03,8.88749408e-04,2.64593593e-04,4.54652229e-05,1.29175254e-05
4.90,199.99,MEAN,5.0,6.41948222e-01,6.01145118e-04,7.08727565e-04,1.16246350e-03,1.96643377e-03,2.24635983e-03,1.52152581e-03,6.00453422e-04,1.88355942e-04,3.56434164e-05,1.12274033e-05
4.90,250.03,MEAN,5.0,4.51232113e-01,2.94428146e-04,3.44254261e-04,5.63740614e-04,1.07914381e-03,1.36075308e-03,1.00087381e-03,4.28232204e-04,1.41997051e-04,2.88455832e-05,9.86459647e-06
4.90,299.92,MEAN,5.0,3.27717777e-01,1.47835701e-04,1.70954023e-04,2.81306213e-04,6.04337195e-04,8.48553686e-04,6.76985434e-04,3.13457976e-04,1.10326369e-04,2.38659829e-05,8.71724645e-06
4.90,349.95,MEAN,5.0,2.44455605e-01,7.58890864e-05,8.70120347e-05,1.42981327e-04,3.44175003e-04,5.35277914e-04,4.66207574e-04,2.35439499e-04,8.75950015e-05,1.99378959e-05,7.74246631e-06
4.90,399.94,MEAN,5.0,1.85353162e-01,3.92988032e-05,4.47485868e-05,7.34648040e-05,1.97869713e-04,3.42751469e-04,3.25296450e-04,1.79547484e-04,7.07097537e-05,1.69152852e-05,6.89571533e-06
4.90,500.03,MEAN,5.0,1.09875281e-01,1.08412491e-05,1.22258574e-05,1.99930625e-05,6.73874968e-05,1.43773659e-04,1.63335025e-04,1.08312686e-04,4.76847296e-05,1.24904856e-05,5.50527889e-06
4.90,749.89,MEAN,5.0,3.39781712e-02,4.75531537e-07,5.24661654e-07,8.61349338e-07,4.96454355e-06,1.75864963e-05,3.23876416e-05,3.42909348e-05,2.01780561e-05,6.26728327e-06,3.21128850e-06
4.90,1000.00,MEAN,5.0,1.16037937e-02,2.24222569e-08,2.44556564e-08,3.99925710e-08,3.89743898e-07,2.31089027e-06,6.91002032e-06,1.18899307e-05,9.31277959e-06,3.35335340e-06,1.90712573e-06
5.00,0.10,MEAN,5.0,1.38324784e+02,3.52354096e-01,5.36511857e-01,7.55578035e-01,5.09658562e-01,3.47919944e-01,2.52684920e-01,1.04034965e-01,2.73576837e-02,1.61614128e-03,1.17294953e-04
5.00,1.00,MEAN,5.0,1.26386300e+02,2.98111908e-01,4.49862015e-01,6.61423048e-01,4.62891626e-01,3.18404593e-01,2.30345284e-01,9.52092895e-02,2.51118856e-02,1.52538448e-03,1.12558766e-04
5.00,2.00,MEAN,5.0,1.06096242e+02,2.30345284e-01,3.40705641e-01,5.25387002e-01,3.88489535e-01,2.72131819e-01,1.95424642e-01,8.07940399e-02,2.16760091e-02,1.36829369e-03,1.06384737e-04
5.00,5.00,MEAN,5.0,6.13762005e+01,1.29353840e-01,1.83983690e-01,2.96400768e-01,2.42258668e-01,1.75864963e-01,1.20470115e-01,4.82702251e-02,1.31395147e-02,9.68231760e-04,8.99040641e-05
5.00,10.00,MEAN,5.0,3.27717777e+01,7.32958397e-02,1.01129841e-01,1.63900140e-01,1.45103980e-01,1.07443296e-01,6.98038416e-02,2.66366328e-02,7.29422784e-03,6.32818729e-04,7.24067950e-05
5.00,15.00,MEAN,5.0,2.14881981e+01,5.00125875e-02,6.75428411e-02,1.09516442e-01,1.01573244e-01,7.67678406e-02,4.81592067e-02,1.78065312e-02,4.90319679e-03,4.71280341e-04,6.17986979e-05
5.00,20.00,MEAN,5.0,1.55811676e+01,3.70833811e-02,4.93832109e-02,8.00901901e-02,7.69802513e-02,5.90580801e-02,3.62977182e-02,1.32001639e-02,3.63228004e-03,3.76079209e-04,5.44852972e-05
5.00,25.00,MEAN,5.0,1.21004076e+01,2.88256643e-02,3.79821307e-02,6.16139887e-02,6.11616685e-02,4.76298621e-02,2.87593671e-02,1.03295006e-02,2.85482390e-03,3.14180571e-04,4.90319679e-05
5.00,29.99,MEAN,5.0,9.73643570e+00,2.31621742e-02,3.02676933e-02,4.91676356e-02,5.00010730e-02,3.94075399e-02,2.35927912e-02,8.40193514e-03,2.33173571e-03,2.68830986e-04,4.47382842e-05
5.00,39.99,MEAN,5.0,6.83596767e+00,1.60132441e-02,2.05342727e-02,3.33640931e-02,3.56188033e-02,2.87527458e-02,1.70325363e-02,5.98934492e-03,1.67409201e-03,2.08439165e-04,3.84219431e-05
5.00,50.00,MEAN,5.0,5.13097620e+00,1.16299895e-02,1.48381352e-02,2.39485556e-02,2.66243690e-02,2.20789962e-02,1.29532672e-02,4.56225257e-03,1.28404228e-03,1.70678699e-04,3.38360240e-05
5.00,59.98,MEAN,5.0,4.02902535e+00,8.75950015e-03,1.10275573e-02,1.79010838e-02,2.06243051e-02,1.74573904e-02,1.02607552e-02,3.61975623e-03,1.02844086e-03,1.43014254e-04,3.03934027e-05
5.00,69.98,MEAN,5.0,3.26362311e+00,6.76362194e-03,8.45238605e-03,1.37176376e-02,1.63071973e-02,1.41214510e-02,8.34794011e-03,2.95787165e-03,8.47577315e-04,1.22936070e-04,2.76744708e-05
5.00,79.98,MEAN,5.0,2.69960361e+00,5.30981420e-03,6.60053783e-03,1.06949639e-02,1.31910487e-02,1.16702276e-02,6.92435499e-03,2.45741964e-03,7.14462312e-04,1.07542301e-04,2.53792816e-05
5.00,89.95,MEAN,5.0,2.28296892e+00,4.23817928e-03,5.23454966e-03,8.48553686e-03,1.07567066e-02,9.75616922e-03,5.82075506e-03,2.08967778e-03,6.12885469e-04,9.52970209e-05,2.33711092e-05
5.00,100.00,MEAN,5.0,2.01465182e+00,3.54796498e-03,4.35691738e-03,7.05633717e-03,9.22102765e-03,8.55026006e-03,5.15085500e-03,1.86887100e-03,5.51542933e-04,8.85073473e-05,2.25101985e-05
5.00,109.90,MEAN,5.0,1.81300917e+00,2.98111908e-03,3.64400802e-03,5.90580801e-03,7.93924720e-03,7.52279668e-03,4.57909153e-03,1.67756488e-03,5.00701998e-04,8.26188840e-05,2.17911086e-05
5.00,119.95,MEAN,5.0,1.62517450e+00,2.52568581e-03,3.07453417e-03,4.97484237e-03,6.88302464e-03,6.66314592e-03,4.10373515e-03,1.51558160e-03,4.58859074e-04,7.74781647e-05,2.10755698e-05
5.00,149.97,MEAN,5.0,1.22489821e+00,1.56451353e-03,1.87576887e-03,3.04564531e-03,4.55700310e-03,4.71171838e-03,3.00109211e-03,1.15658971e-03,3.60229541e-04,6.50997505e-05,1.92122984e-05
5.00,199.99,MEAN,5.0,8.17899608e-01,7.40422017e-04,8.77161021e-04,1.41833665e-03,2.41034564e-03,2.77318808e-03,1.89836328e-03,7.85740836e-04,2.58570708e-04,5.08954929e-05,1.66333346e-05
5.00,250.03,MEAN,5.0,5.76235486e-01,3.63395315e-04,4.26166516e-04,6.90524869e-04,1.31910487e-03,1.68181927e-03,1.25077538e-03,5.60633861e-04,1.94302919e-04,4.12362652e-05,1.44803588e-05
5.00,299.92,MEAN,5.0,4.19082957e-01,1.83560539e-04,2.12509977e-04,3.45286282e-04,7.41104285e-04,1.04876775e-03,8.46017457e-04,4.12077901e-04,1.50966061e-04,3.41333823e-05,1.28167916e-05
5.00,349.95,MEAN,5.0,3.12968047e-01,9.39894968e-05,1.08387531e-04,1.75541306e-04,4.22064985e-04,6.62337469e-04,5.83551681e-04,3.10512669e-04,1.20636665e-04,2.85482390e-05,1.13547957e-05
5.00,399.94,MEAN,5.0,2.36374161e-01,4.87842154e-05,5.59086910e-05,9.04439090e-05,2.43432929e-04,4.23622798e-04,4.07642376e-04,2.36907781e-04,9.74494348e-05,2.41645841e-05,1.00943724e-05
5.00,500.03,MEAN,5.0,1.41026264e-01,1.35512490e-05,1.53136714e-05,2.47616354e-05,8.28665626e-05,1.77165569e-04,2.05200930e-04,1.42882593e-04,6.59142515e-05,1.78229392e-05,8.02933031e-06
5.00,749.89,MEAN,5.0,4.39136969e-02,5.96182638e-07,6.61270767e-07,1.06826580e-06,6.10350528e-06,2.18212349e-05,4.06236858e-05,4.54756928e-05,2.79498399e-05,8.94086061e-06,4.65992927e-06
5.00,1000.00,MEAN,5.0,1.50418066e-02,2.82084566e-08,3.08659270e-08,4.98745884e-08,4.80816458e-07,2.85022618e-06,8.71122687e-06,1.57463291e-05,1.29592338e-05,4.77286691e-06,2.75282957e-06
5.10,0.10,MEAN,5.0,1.50418066e+02,3.62142357e-01,5.52051157e-01,7.77641312e-01,5.43224469e-01,3.77380386e-01,2.72194487e-01,1.15233652e-01,3.18404593e-02,2.06908973e-03,1.62023991e-04
5.10,1.00,MEAN,5.0,1.36993512e+02,3.09228365e-01,4.65349578e-01,6.84666887e-01,4.94059580e-01,3.46640518e-01,2.49907520e-01,1.05944722e-01,2.94495949e-02,1.94840540e-03,1.56271336e-04
5.10,2.00,MEAN,5.0,1.16037937e+02,2.40203496e-01,3.56106027e-01,5.47493950e-01,4.18484449e-01,2.99143330e-01,2.13589217e-01,9.05064070e-02,2.54085174e-02,1.76717405e-03,1.47665597e-04
5.10,5.00,MEAN,5.0,6.83596767e+01,1.37968304e-01,1.97051309e-01,3.13891333e-01,2.63802754e-01,1.95109908e-01,1.33315094e-01,5.48882424e-02,1.56956507e-02,1.25973537e-03,1.25452501e-04
5.10,10.00,MEAN,5.0,3.72048879e+01,8.00717508e-02,1.10402606e-01,1.77860424e-01,1.60686475e-01,1.21193499e-01,7.85921780e-02,3.10512669e-02,8.90798187e-03,8.33641496e-04,1.01807395e-04
5.10,15.00,MEAN,5.0,2.48484899e+01,5.55621861e-02,7.50203912e-02,1.20886923e-01,1.14282393e-01,8.75546718e-02,5.50021067e-02,2.10416273e-02,6.06847161e-03,6.28317744e-04,8.73130832e-05
5.10,20.00,MEAN,5.0,1.82641725e+01,4.16369898e-02,5.55493939e-02,8.93880214e-02,8.75345139e-02,6.81678073e-02,4.18773628e-02,1.57463291e-02,4.55910216e-03,5.05917060e-04,7.74246631e-05
5.10,25.00,MEAN,5.0,1.42363940e+01,3.27702175e-02,4.32095083e-02,6.96272631e-02,7.01583432e-02,5.53323766e-02,3.35026627e-02,1.24933620e-02,3.61725666e-03,4.24403859e-04,7.01098962e-05
5.10,29.99,MEAN,5.0,1.15904421e+01,2.66121109e-02,3.47839841e-02,5.59086910e-02,5.77935437e-02,4.62146134e-02,2.77830119e-02,1.02418715e-02,2.97494763e-03,3.65493219e-04,6.42361235e-05
5.10,39.99,MEAN,5.0,8.24707606e+00,1.86028432e-02,2.39816646e-02,3.84750617e-02,4.16082379e-02,3.40156931e-02,2.02432074e-02,7.41616399e-03,2.16760091e-03,2.86998300e-04,5.56261912e-05
5.10,50.00,MEAN,5.0,6.25892864e+00,1.36734883e-02,1.74493528e-02,2.80142709e-02,3.14180571e-02,2.63196024e-02,1.56343318e-02,5.70925347e-03,1.67409201e-03,2.35602191e-04,4.93263891e-05
5.10,59.98,MEAN,5.0,4.96935474e+00,1.04226781e-02,1.31758707e-02,2.11582295e-02,2.45855158e-02,2.10513196e-02,1.24674985e-02,4.56225257e-03,1.35887442e-03,1.99378959e-04,4.44507737e-05
5.10,69.98,MEAN,5.0,4.05601918e+00,8.10549094e-03,1.01620031e-02,1.62734384e-02,1.95469645e-02,1.72020151e-02,1.02183159e-02,3.76685866e-03,1.13000229e-03,1.73691803e-04,4.05769430e-05
5.10,79.98,MEAN,5.0,3.38454272e+00,6.43101207e-03,7.98875908e-03,1.27873138e-02,1.59506845e-02,1.42488339e-02,8.52863100e-03,3.16358367e-03,9.58251095e-04,1.52538448e-04,3.74178926e-05
5.10,89.95,MEAN,5.0,2.87408759e+00,5.16154032e-03,6.38674129e-03,1.02418715e-02,1.30701125e-02,1.19888996e-02,7.21737589e-03,2.70756770e-03,8.26569402e-04,1.35637359e-04,3.46959932e-05
5.10,100.00,MEAN,5.0,2.55211359e+00,4.32393667e-03,5.31837951e-03,8.53255948e-03,1.12119028e-02,1.05021768e-02,6.37939251e-03,2.41312225e-03,7.45897797e-04,1.25973537e-04,3.34102192e-05
5.10,109.90,MEAN,5.0,2.28296892e+00,3.64652608e-03,4.46353890e-03,7.16109317e-03,9.66449853e-03,9.25506183e-03,5.68171342e-03,2.17810757e-03,6.78702305e-04,1.17511217e-04,3.22611114e-05
5.10,119.95,MEAN,5.0,2.05494404e+00,3.07949373e-03,3.76339085e-03,6.03363903e-03,8.37103821e-03,8.18991368e-03,5.08135251e-03,1.97187474e-03,6.20267926e-04,1.10097973e-04,3.11156820e-05
5.10,149.97,MEAN,5.0,1.54454299e+00,1.90932265e-03,2.31461799e-03,3.69640309e-03,5.55238183e-03,5.79001014e-03,3.74092778e-03,1.50099527e-03,4.90319679e-04,9.25932492e-05,2.82474549e-05
5.10,199.99,MEAN,5.0,1.03824536e+00,9.09241656e-04,1.08138247e-03,1.73212538e-03,2.93818627e-03,3.40156931e-03,2.35927912e-03,1.02277316e-03,3.51300950e-04,7.23401366e-05,2.43713353e-05
5.10,250.03,MEAN,5.0,7.33330925e-01,4.48414166e-04,5.27083383e-04,8.43877338e-04,1.61874830e-03,2.07959768e-03,1.56343318e-03,7.31441040e-04,2.66059839e-04,5.84493014e-05,2.12216586e-05
5.10,299.92,MEAN,5.0,5.34564359e-01,2.26662317e-04,2.63559894e-04,4.21967812e-04,9.05272493e-04,1.29652031e-03,1.05676720e-03,5.38616092e-04,2.07768318e-04,4.83258303e-05,1.86371424e-05
5.10,349.95,MEAN,5.0,3.98933034e-01,1.16407061e-04,1.34146493e-04,2.15069747e-04,5.16867618e-04,8.16543497e-04,7.28751270e-04,4.06143329e-04,1.64429344e-04,4.04742980e-05,1.64884307e-05
5.10,399.94,MEAN,5.0,3.03528866e-01,6.04894066e-05,6.95631636e-05,1.11142286e-04,2.97426270e-04,5.22491614e-04,5.09541222e-04,3.10512669e-04,1.33499403e-04,3.42830399e-05,1.46244427e-05
5.10,500.03,MEAN,5.0,1.81300917e-01,1.67524883e-05,1.91108201e-05,3.04564531e-05,1.01456371e-04,2.18212349e-04,2.56849855e-04,1.88355942e-04,9.04439090e-05,2.52219886e-05,1.16139332e-05
5.10,749.89,MEAN,5.0,5.65457541e-02,7.44010945e-07,8.28665626e-07,1.32519358e-06,7.49513267e-06,2.68274457e-05,5.10951083e-05,5.98934492e-05,3.84130971e-05,1.26555005e-05,6.69544311e-06
5.10,1000.00,MEAN,5.0,1.93419386e-02,3.53573188e-08,3.88131888e-08,6.18414017e-08,5.91124996e-07,3.53003754e-06,1.09592119e-05,2.08967778e-05,1.79382191e-05,6.75117436e-06,3.94256920e-06
5.20,0.10,MEAN,5.0,1.61175861e+02,3.73232389e-01,5.65040171e-01,7.96304783e-01,5.76739006e-01,4.08205944e-01,2.93142863e-01,1.27139156e-01,3.67687888e-02,2.61263851e-03,2.20789962e-04
5.20,1.00,MEAN,5.0,1.49073346e+02,3.20316510e-01,4.79600166e-01,7.05633717e-01,5.27690559e-01,3.77380386e-01,2.70819121e-01,1.17565345e-01,3.42278267e-02,2.47673376e-03,2.13638404e-04
5.20,2.00,MEAN,5.0,1.26648485e+02,2.51292383e-01,3.70407119e-01,5.69612255e-01,4.48517429e-01,3.26046336e-01,2.33119887e-01,1.00943724e-01,2.97494763e-02,2.25050159e-03,2.03600727e-04
5.20,5.00,MEAN,5.0,7.57530285e+01,1.47835701e-01,2.08919667e-01,3.32490564e-01,2.87792402e-01,2.15664829e-01,1.46581555e-01,6.23992435e-02,1.86844072e-02,1.61614128e-03,1.73491948e-04
5.20,10.00,MEAN,5.0,4.21696503e+01,8.73331901e-02,1.19888996e-01,1.91813568e-01,1.77492221e-01,1.36075308e-01,8.83648052e-02,3.59070168e-02,1.07914381e-02,1.09038363e-03,1.41507456e-04
5.20,15.00,MEAN,5.0,2.84708216e+01,6.14722804e-02,8.29811262e-02,1.32519358e-01,1.28315560e-01,9.96275211e-02,6.26728327e-02,2.48702027e-02,7.47445144e-03,8.29238246e-04,1.22286728e-04
5.20,20.00,MEAN,5.0,2.12226690e+01,4.68143852e-02,6.21984160e-02,9.96275211e-02,9.91697742e-02,7.83031664e-02,4.83035805e-02,1.88355942e-02,5.66473143e-03,6.73564709e-04,1.08963068e-04
5.20,25.00,MEAN,5.0,1.67880402e+01,3.72031167e-02,4.90319679e-02,7.83572750e-02,8.02193843e-02,6.40588775e-02,3.90912290e-02,1.50099527e-02,4.54442902e-03,5.69349999e-04,9.90784775e-05
5.20,29.99,MEAN,5.0,1.36993512e+01,3.04284146e-02,3.97630166e-02,6.34715822e-02,6.66775025e-02,5.39112404e-02,3.25296450e-02,1.24502859e-02,3.76685866e-03,4.93832109e-04,9.13228222e-05
5.20,39.99,MEAN,5.0,9.92430265e+00,2.15565534e-02,2.77766153e-02,4.44098519e-02,4.85712549e-02,4.01771683e-02,2.40092904e-02,9.13859276e-03,2.79498399e-03,3.91182416e-04,7.95754905e-05
5.20,50.00,MEAN,5.0,7.62781234e+00,1.61391004e-02,2.05342727e-02,3.26647489e-02,3.70577737e-02,3.14542493e-02,1.87059308e-02,7.10688560e-03,2.18262600e-03,3.24697784e-04,7.09707385e-05
5.20,59.98,MEAN,5.0,6.09817664e+00,1.23191098e-02,1.56703727e-02,2.48759299e-02,2.91393141e-02,2.52917759e-02,1.50757638e-02,5.75412543e-03,1.77860424e-03,2.77894099e-04,6.43693798e-05
5.20,69.98,MEAN,5.0,5.02342590e+00,9.72029229e-03,1.22258574e-02,1.94124042e-02,2.35060321e-02,2.07959768e-02,1.24674985e-02,4.76737511e-03,1.49478704e-03,2.41645841e-04,5.90716803e-05
5.20,79.98,MEAN,5.0,4.21696503e+00,7.76031454e-03,9.65115575e-03,1.53454393e-02,1.91857740e-02,1.73292323e-02,1.04828489e-02,4.04649795e-03,1.27961501e-03,2.14476308e-04,5.46234749e-05
5.20,89.95,MEAN,5.0,3.61326655e+00,6.27017012e-03,7.76388912e-03,1.23219467e-02,1.58299420e-02,1.46345484e-02,8.93468662e-03,3.47279641e-03,1.11065538e-03,1.91813568e-04,5.08954929e-05
5.20,100.00,MEAN,5.0,3.20996280e+00,5.25992225e-03,6.48155670e-03,1.02867770e-02,1.35512490e-02,1.28374665e-02,7.90095020e-03,3.10512669e-03,1.00295010e-03,1.78229392e-04,4.88966746e-05
5.20,109.90,MEAN,5.0,2.87408759e+00,4.43485397e-03,5.43725028e-03,8.63732626e-03,1.17403035e-02,1.13495678e-02,7.03524659e-03,2.79627142e-03,9.13228222e-04,1.66141958e-04,4.70304706e-05
5.20,119.95,MEAN,5.0,2.59238799e+00,3.75732986e-03,4.59387659e-03,7.28919090e-03,1.01690252e-02,1.00387427e-02,6.30927307e-03,2.53092528e-03,8.35563238e-04,1.55553334e-04,4.54547553e-05
5.20,149.97,MEAN,5.0,1.96110118e+00,2.34088093e-03,2.82539599e-03,4.48724027e-03,6.75117436e-03,7.11179656e-03,4.63424857e-03,1.94258184e-03,6.60661995e-04,1.30490629e-04,4.10090137e-05
5.20,199.99,MEAN,5.0,1.31613367e+00,1.11603888e-03,1.32947240e-03,2.10416273e-03,3.58574436e-03,4.18484449e-03,2.94563767e-03,1.32733127e-03,4.76847296e-04,1.01948144e-04,3.52678776e-05
5.20,250.03,MEAN,5.0,9.30679183e-01,5.51924057e-04,6.50547968e-04,1.02773069e-03,1.96643377e-03,2.54202211e-03,1.94034665e-03,9.50559539e-04,3.60229541e-04,8.23150648e-05,3.06816933e-05
5.20,299.92,MEAN,5.0,6.80926130e-01,2.79627142e-04,3.26421927e-04,5.14966911e-04,1.10453460e-03,1.59176637e-03,1.31637409e-03,7.01906597e-04,2.81047240e-04,6.79640615e-05,2.69574820e-05
5.20,349.95,MEAN,5.0,5.08979159e-01,1.44138276e-04,1.66180218e-04,2.62711645e-04,6.29621173e-04,1.00271919e-03,9.08823031e-04,5.29760196e-04,2.24222569e-04,5.69349999e-05,2.38001297e-05
5.20,399.94,MEAN,5.0,3.86812055e-01,7.48995700e-05,8.61746096e-05,1.36012657e-04,3.63311650e-04,6.41917661e-04,6.36618602e-04,4.06143329e-04,1.82380887e-04,4.83258303e-05,2.10755698e-05
5.20,500.03,MEAN,5.0,2.30993628e-01,2.08199328e-05,2.37399240e-05,3.74351282e-05,1.23503517e-04,2.68274457e-04,3.21054916e-04,2.45741964e-04,1.23475082e-04,3.54959925e-05,1.66333346e-05
5.20,749.89,MEAN,5.0,7.25270478e-02,9.27639695e-07,1.03628527e-06,1.62734384e-06,9.17443492e-06,3.31191609e-05,6.39409853e-05,7.88822563e-05,5.27690559e-05,1.78229392e-05,9.53409169e-06
5.20,1000.00,MEAN,5.0,2.49804352e-02,4.42261693e-08,4.87842154e-08,7.64855377e-08,7.24234692e-07,4.33889684e-06,1.37650985e-05,2.75156214e-05,2.46648980e-05,9.48591709e-06,5.59215660e-06
5.30,0.10,MEAN,5.0,1.73260674e+02,3.83159259e-01,5.76871820e-01,8.13728120e-01,6.10350528e-01,4.40331064e-01,3.15485443e-01,1.39791036e-01,4.23037946e-02,3.27777640e-03,2.99625881e-04
5.30,1.00,MEAN,5.0,1.61175861e+02,3.31420467e-01,4.93832109e-01,7.24234692e-01,5.61150461e-01,4.08205944e-01,2.91728813e-01,1.29950910e-01,3.94620211e-02,3.12665040e-03,2.91057855e-04
5.30,2.00,MEAN,5.0,1.38324784e+02,2.62409361e-01,3.84573473e-01,5.89358192e-01,4.79710610e-01,3.55614388e-01,2.52684920e-01,1.12274033e-01,3.45286282e-02,2.83974487e-03,2.76744708e-04
5.30,5.00,MEAN,5.0,8.39459987e+01,1.56451353e-01,2.21962355e-01,3.51058364e-01,3.11802307e-01,2.37508592e-01,1.61949393e-01,7.04821794e-02,2.19724925e-02,2.08439165e-03,2.38001297e-04
5.30,10.00,MEAN,5.0,4.76760207e+01,9.50997389e-02,1.30580800e-01,2.08103471e-01,1.96643377e-01,1.52749334e-01,9.92611550e-02,4.14934288e-02,1.30040708e-02,1.41377183e-03,1.94975178e-04
5.30,15.00,MEAN,5.0,3.27717777e+01,6.79953673e-02,9.15333431e-02,1.45304587e-01,1.43906140e-01,1.12974213e-01,7.13311662e-02,2.91393141e-02,9.14912001e-03,1.08587372e-03,1.69191805e-04
5.30,20.00,MEAN,5.0,2.47115508e+01,5.24782476e-02,6.95631636e-02,1.10555238e-01,1.12248184e-01,8.96147143e-02,5.55621861e-02,2.23655367e-02,7.02553375e-03,8.89568353e-04,1.51977510e-04
5.30,25.00,MEAN,5.0,1.97424024e+01,4.21288229e-02,5.53196374e-02,8.77565062e-02,9.14912001e-02,7.39399793e-02,4.53711016e-02,1.81000312e-02,5.68040531e-03,7.58192221e-04,1.38796759e-04
5.30,29.99,MEAN,5.0,1.62517450e+01,3.48641695e-02,4.53502123e-02,7.18421506e-02,7.65031512e-02,6.26439774e-02,3.81135432e-02,1.50099527e-02,4.75312597e-03,6.61575364e-04,1.28463374e-04
5.30,39.99,MEAN,5.0,1.19124201e+01,2.50080209e-02,3.21720937e-02,5.09189365e-02,5.64780020e-02,4.73673757e-02,2.84760223e-02,1.12144847e-02,3.57255830e-03,5.30126268e-04,1.12844221e-04
5.30,50.00,MEAN,5.0,9.25337153e+00,1.88486098e-02,2.39816646e-02,3.78947743e-02,4.36495051e-02,3.73576307e-02,2.24739456e-02,8.83037860e-03,2.82539599e-03,4.43996273e-04,1.01362969e-04
5.30,59.98,MEAN,5.0,7.48169501e+00,1.46581555e-02,1.85173709e-02,2.91795993e-02,3.46560710e-02,3.02955837e-02,1.82885521e-02,7.21073150e-03,2.33173571e-03,3.82102012e-04,9.23377578e-05
5.30,69.98,MEAN,5.0,6.21870564e+00,1.16166077e-02,1.46008898e-02,2.29023119e-02,2.80594610e-02,2.51639796e-02,1.52152581e-02,6.03363903e-03,1.97323734e-03,3.35335340e-04,8.51685639e-05
5.30,79.98,MEAN,5.0,5.26501969e+00,9.33854733e-03,1.16219586e-02,1.82506915e-02,2.30239230e-02,2.10513196e-02,1.28700230e-02,5.15085500e-03,1.70403819e-03,2.97563271e-04,7.90095020e-05
5.30,89.95,MEAN,5.0,4.52584837e+00,7.60115038e-03,9.41411121e-03,1.47631599e-02,1.91857740e-02,1.79712930e-02,1.10275573e-02,4.45840302e-03,1.48415522e-03,2.67349468e-04,7.38378979e-05
5.30,100.00,MEAN,5.0,4.02902535e+00,6.38086159e-03,7.87008321e-03,1.23219467e-02,1.64277969e-02,1.57898980e-02,9.77190698e-03,3.98822200e-03,1.34084731e-03,2.49217953e-04,7.08238162e-05
5.30,109.90,MEAN,5.0,3.61326655e+00,5.39609174e-03,6.61270767e-03,1.03915259e-02,1.42685330e-02,1.38637055e-02,8.71122687e-03,3.59070168e-03,1.22117899e-03,2.32583726e-04,6.82463336e-05
5.30,119.95,MEAN,5.0,3.26362311e+00,4.58225575e-03,5.59086910e-03,8.77565062e-03,1.23503517e-02,1.22738080e-02,7.80331834e-03,3.26722711e-03,1.11964237e-03,2.17510048e-04,6.56718611e-05
5.30,149.97,MEAN,5.0,2.47115508e+00,2.85811253e-03,3.45445329e-03,5.40604087e-03,8.18991368e-03,8.69119160e-03,5.75147617e-03,2.50137799e-03,8.86501193e-04,1.82759232e-04,5.92214892e-05
5.30,199.99,MEAN,5.0,1.66532883e+00,1.36734883e-03,1.62622010e-03,2.54553647e-03,4.34089543e-03,5.10951083e-03,3.64316906e-03,1.72178660e-03,6.41326705e-04,1.42422736e-04,5.06150097e-05
5.30,250.03,MEAN,5.0,1.17923402e+00,6.77609248e-04,7.98875908e-04,1.24388240e-03,2.38659829e-03,3.11945931e-03,2.41478975e-03,1.23162735e-03,4.85824402e-04,1.15101060e-04,4.40128330e-05
5.30,299.92,MEAN,5.0,8.63574878e-01,3.43699836e-04,4.02419785e-04,6.26584034e-04,1.34301024e-03,1.93856034e-03,1.63335025e-03,9.10918085e-04,3.79646434e-04,9.50121891e-05,3.84219431e-05
5.30,349.95,MEAN,5.0,6.45951632e-01,1.77410502e-04,2.05342727e-04,3.20833216e-04,7.66265592e-04,1.22851178e-03,1.13208575e-03,6.88619512e-04,3.03444538e-04,7.95938156e-05,3.38360240e-05
