id,lon,lat,number,structural,retrofitted,taxonomy
a436,85.71382,27.96117,47.0,11340.0,5670.0,Adobe
a437,81.13882,29.91117,47.0,11340.0,5670.0,Adobe
a438,81.73882,29.83617,47.0,11340.0,5670.0,Adobe
a439,83.08882,29.46117,48.0,11340.0,5670.0,Adobe
a440,81.58882,29.61117,48.0,11340.0,5670.0,Adobe
a441,82.18882,29.08617,48.0,11340.0,5670.0,Adobe
a442,84.28882,28.71117,48.0,11340.0,5670.0,Adobe
a443,81.51382,29.61117,48.0,11340.0,5670.0,Adobe
a444,85.41382,28.03617,48.0,11340.0,5670.0,Adobe
a445,87.88882,27.66117,48.0,11340.0,5670.0,Adobe
a446,81.96382,29.61117,49.0,11340.0,5670.0,Adobe
a447,82.93882,28.93617,49.0,11340.0,5670.0,Adobe
a448,85.11382,28.48617,50.0,11340.0,5670.0,Adobe
a449,85.48882,28.03617,50.0,11340.0,5670.0,Adobe
a450,83.83882,29.01117,50.0,11340.0,5670.0,Adobe
a451,83.68882,28.86117,51.0,11340.0,5670.0,Adobe
a452,84.88882,28.48617,51.0,11340.0,5670.0,Adobe
a453,82.71382,29.08617,51.0,11340.0,5670.0,Adobe
a454,80.46382,28.93617,51.0,11340.0,5670.0,Adobe
a455,84.21382,27.73617,51.0,11340.0,5670.0,Adobe
a456,81.73882,29.76117,52.0,11340.0,5670.0,Adobe
a457,83.83882,29.08617,52.0,11340.0,5670.0,Adobe
a458,81.51382,30.21117,52.0,11340.0,5670.0,Adobe
a459,82.33882,29.38617,52.0,11340.0,5670.0,Adobe
a460,82.93882,29.01117,52.0,11340.0,5670.0,Adobe
a461,88.11382,26.98617,53.0,11340.0,5670.0,Adobe
a462,80.61382,29.01117,53.0,11340.0,5670.0,Adobe
a463,81.51382,30.06117,53.0,11340.0,5670.0,Adobe
a464,87.28882,27.66117,53.0,11340.0,5670.0,Adobe
a465,81.43882,29.76117,53.0,11340.0,5670.0,Adobe
a466,81.88882,28.11117,53.0,11340.0,5670.0,Adobe
a467,82.93882,29.53617,54.0,11340.0,5670.0,Adobe
a468,83.98882,29.16117,54.0,11340.0,5670.0,Adobe
a469,85.56382,28.03617,54.0,11340.0,5670.0,Adobe
a470,80.83882,29.98617,54.0,11340.0,5670.0,Adobe
a471,80.31382,29.23617,54.0,11340.0,5670.0,Adobe
a472,87.73882,27.58617,55.0,11340.0,5670.0,Adobe
a473,81.36382,28.48617,55.0,11340.0,5670.0,Adobe
a474,80.83882,28.93617,55.0,11340.0,5670.0,Adobe
a475,82.56382,28.71117,55.0,11340.0,5670.0,Adobe
a476,81.81382,29.83617,56.0,11340.0,5670.0,Adobe
a477,83.38882,28.93617,56.0,11340.0,5670.0,Adobe
a478,85.93882,27.96117,56.0,11340.0,5670.0,Adobe
a479,82.48882,29.76117,56.0,11340.0,5670.0,Adobe
a480,84.73882,27.66117,56.0,11340.0,5670.0,Adobe
a481,87.51382,27.43617,56.0,11340.0,5670.0,Adobe
a482,82.18882,28.78617,57.0,11340.0,5670.0,Adobe
a483,81.06382,29.68617,57.0,11340.0,5670.0,Adobe
a484,81.66382,29.61117,57.0,11340.0,5670.0,Adobe
a485,83.01382,28.86117,57.0,11340.0,5670.0,Adobe
a486,82.26382,29.83617,57.0,11340.0,5670.0,Adobe
a487,80.91382,30.06117,58.0,11340.0,5670.0,Adobe
a488,82.78882,27.73617,58.0,11340.0,5670.0,Adobe
a489,81.66382,28.41117,58.0,11340.0,5670.0,Adobe
a490,85.86382,27.96117,58.0,11340.0,5670.0,Adobe
a491,80.38882,29.23617,58.0,11340.0,5670.0,Adobe
a492,88.03882,27.36117,59.0,11340.0,5670.0,Adobe
a493,86.68882,27.88617,59.0,11340.0,5670.0,Adobe
a494,81.06382,29.76117,59.0,11340.0,5670.0,Adobe
a495,80.91382,29.91117,59.0,11340.0,5670.0,Adobe
a496,84.36382,28.48617,59.0,11340.0,5670.0,Adobe
a497,87.43882,27.58617,60.0,11340.0,5670.0,Adobe
a498,82.11382,27.88617,60.0,11340.0,5670.0,Adobe
a499,86.38882,27.81117,60.0,11340.0,5670.0,Adobe
a500,84.43882,28.41117,60.0,11340.0,5670.0,Adobe
a501,85.63882,28.18617,60.0,11340.0,5670.0,Adobe
a502,82.86382,29.01117,61.0,11340.0,5670.0,Adobe
a503,82.33882,29.61117,62.0,11340.0,5670.0,Adobe
a504,84.43882,28.56117,62.0,11340.0,5670.0,Adobe
a505,82.03882,29.61117,62.0,11340.0,5670.0,Adobe
a506,82.48882,29.53617,62.0,11340.0,5670.0,Adobe
a507,83.23882,28.63617,62.0,11340.0,5670.0,Adobe
a508,81.73882,29.68617,63.0,11340.0,5670.0,Adobe
a509,82.48882,29.16117,63.0,11340.0,5670.0,Adobe
a510,86.83882,27.58617,63.0,11340.0,5670.0,Adobe
a511,84.96382,28.48617,63.0,11340.0,5670.0,Adobe
a512,82.86382,27.73617,63.0,11340.0,5670.0,Adobe
a513,82.11382,29.68617,64.0,11340.0,5670.0,Adobe
a514,80.91382,28.78617,64.0,11340.0,5670.0,Adobe
a515,84.88882,27.36117,64.0,11340.0,5670.0,Adobe
a516,86.76382,27.88617,64.0,11340.0,5670.0,Adobe
a517,81.21382,29.98617,64.0,11340.0,5670.0,Adobe
a518,84.73882,28.33617,64.0,11340.0,5670.0,Adobe
a519,84.73882,28.41117,64.0,11340.0,5670.0,Adobe
a520,84.81382,28.26117,64.0,11340.0,5670.0,Adobe
a521,83.91382,29.16117,65.0,11340.0,5670.0,Adobe
a522,82.33882,28.86117,65.0,11340.0,5670.0,Adobe
a523,80.61382,28.86117,65.0,11340.0,5670.0,Adobe
a524,87.43882,27.43617,66.0,11340.0,5670.0,Adobe
a525,82.71382,29.53617,66.0,11340.0,5670.0,Adobe
a526,81.06382,28.86117,66.0,11340.0,5670.0,Adobe
a527,82.56382,28.86117,66.0,11340.0,5670.0,Adobe
a528,82.63882,28.41117,67.0,11340.0,5670.0,Adobe
a529,81.58882,30.36117,67.0,11340.0,5670.0,Adobe
a530,80.91382,29.98617,67.0,11340.0,5670.0,Adobe
a531,81.66382,30.06117,68.0,11340.0,5670.0,Adobe
a532,82.11382,29.76117,68.0,11340.0,5670.0,Adobe
a533,84.06382,27.73617,68.0,11340.0,5670.0,Adobe
a534,84.81382,28.48617,68.0,11340.0,5670.0,Adobe
a535,82.41382,29.16117,68.0,11340.0,5670.0,Adobe
a536,86.76382,27.66117,69.0,11340.0,5670.0,Adobe
a537,83.83882,28.86117,69.0,11340.0,5670.0,Adobe
a538,82.18882,29.83617,69.0,11340.0,5670.0,Adobe
a539,86.76382,27.81117,69.0,11340.0,5670.0,Adobe
a540,82.56382,28.03617,70.0,11340.0,5670.0,Adobe
a541,86.16382,27.96117,70.0,11340.0,5670.0,Adobe
a542,81.96382,29.46117,70.0,11340.0,5670.0,Adobe
a543,86.91382,27.36117,71.0,11340.0,5670.0,Adobe
a544,85.18882,28.18617,71.0,11340.0,5670.0,Adobe
a545,82.48882,29.68617,72.0,11340.0,5670.0,Adobe
a546,81.66382,29.91117,72.0,11340.0,5670.0,Adobe
a547,82.93882,29.16117,72.0,11340.0,5670.0,Adobe
a548,81.13882,28.93617,72.0,11340.0,5670.0,Adobe
a549,80.83882,29.16117,72.0,11340.0,5670.0,Adobe
a550,84.66382,27.66117,72.0,11340.0,5670.0,Adobe
a551,81.58882,28.48617,73.0,11340.0,5670.0,Adobe
a552,81.21382,28.63617,73.0,11340.0,5670.0,Adobe
a553,80.83882,30.06117,73.0,11340.0,5670.0,Adobe
a554,85.41382,28.26117,73.0,11340.0,5670.0,Adobe
a555,80.91382,29.16117,74.0,11340.0,5670.0,Adobe
a556,83.01382,28.93617,74.0,11340.0,5670.0,Adobe
a557,81.43882,29.38617,75.0,11340.0,5670.0,Adobe
a558,87.96382,27.36117,75.0,11340.0,5670.0,Adobe
a559,83.46382,28.56117,75.0,11340.0,5670.0,Adobe
a560,81.66382,29.83617,75.0,11340.0,5670.0,Adobe
a561,82.33882,29.53617,75.0,11340.0,5670.0,Adobe
a562,80.98882,30.06117,76.0,11340.0,5670.0,Adobe
a563,87.81382,27.43617,76.0,11340.0,5670.0,Adobe
a564,82.26382,27.81117,76.0,11340.0,5670.0,Adobe
a565,82.03882,28.18617,76.0,11340.0,5670.0,Adobe
a566,81.06382,29.38617,76.0,11340.0,5670.0,Adobe
a567,81.06382,28.93617,77.0,11340.0,5670.0,Adobe
a568,81.81382,29.61117,77.0,11340.0,5670.0,Adobe
a569,86.98882,26.91117,77.0,11340.0,5670.0,Adobe
a570,83.68882,28.78617,77.0,11340.0,5670.0,Adobe
a571,83.98882,28.63617,77.0,11340.0,5670.0,Adobe
a572,80.61382,29.23617,77.0,11340.0,5670.0,Adobe
a573,80.76382,29.98617,78.0,11340.0,5670.0,Adobe
a574,82.41382,29.23617,78.0,11340.0,5670.0,Adobe
a575,83.01382,28.63617,78.0,11340.0,5670.0,Adobe
a576,86.91382,27.51117,78.0,11340.0,5670.0,Adobe
a577,80.46382,28.78617,79.0,11340.0,5670.0,Adobe
a578,83.38882,28.86117,79.0,11340.0,5670.0,Adobe
a579,84.51382,27.36117,79.0,11340.0,5670.0,Adobe
a580,81.66382,30.36117,81.0,11340.0,5670.0,Adobe
a581,81.13882,29.76117,81.0,11340.0,5670.0,Adobe
a582,82.71382,28.78617,81.0,11340.0,5670.0,Adobe
a583,82.93882,28.71117,81.0,11340.0,5670.0,Adobe
a584,80.83882,29.91117,82.0,11340.0,5670.0,Adobe
a585,84.73882,28.26117,82.0,11340.0,5670.0,Adobe
a586,81.43882,29.31117,82.0,11340.0,5670.0,Adobe
a587,85.18882,28.11117,82.0,11340.0,5670.0,Adobe
a588,84.51382,27.43617,83.0,11340.0,5670.0,Adobe
a589,82.18882,29.68617,83.0,11340.0,5670.0,Adobe
a590,86.76382,26.83617,83.0,11340.0,5670.0,Adobe
a591,84.66382,28.26117,85.0,11340.0,5670.0,Adobe
a592,81.96382,29.31117,85.0,11340.0,5670.0,Adobe
a593,81.43882,28.63617,85.0,11340.0,5670.0,Adobe
a594,83.68882,28.71117,86.0,11340.0,5670.0,Adobe
a595,82.71382,27.96117,87.0,11340.0,5670.0,Adobe
a596,87.96382,27.06117,87.0,11340.0,5670.0,Adobe
a597,85.11382,28.11117,88.0,11340.0,5670.0,Adobe
a598,84.51382,27.73617,88.0,11340.0,5670.0,Adobe
a599,80.31382,29.01117,88.0,11340.0,5670.0,Adobe
a600,80.91382,30.21117,89.0,11340.0,5670.0,Adobe
a601,83.08882,28.71117,90.0,11340.0,5670.0,Adobe
a602,83.01382,28.71117,90.0,11340.0,5670.0,Adobe
a603,87.21382,27.58617,91.0,11340.0,5670.0,Adobe
a604,86.68882,27.73617,91.0,11340.0,5670.0,Adobe
a605,81.96382,29.38617,92.0,11340.0,5670.0,Adobe
a606,80.53882,28.93617,92.0,11340.0,5670.0,Adobe
a607,80.53882,29.01117,93.0,11340.0,5670.0,Adobe
a608,84.13882,27.73617,93.0,11340.0,5670.0,Adobe
a609,80.91382,29.68617,93.0,11340.0,5670.0,Adobe
a610,83.76382,28.86117,93.0,11340.0,5670.0,Adobe
a611,84.73882,28.56117,93.0,11340.0,5670.0,Adobe
a612,87.73882,27.73617,94.0,11340.0,5670.0,Adobe
a613,80.38882,29.08617,94.0,11340.0,5670.0,Adobe
a614,81.81382,29.53617,94.0,11340.0,5670.0,Adobe
a615,83.91382,29.08617,95.0,11340.0,5670.0,Adobe
a616,81.96382,29.83617,96.0,11340.0,5670.0,Adobe
a617,87.36382,27.51117,96.0,11340.0,5670.0,Adobe
a618,81.13882,29.01117,96.0,11340.0,5670.0,Adobe
a619,82.03882,28.93617,96.0,11340.0,5670.0,Adobe
a620,83.16382,28.63617,96.0,11340.0,5670.0,Adobe
a621,85.41382,28.18617,97.0,11340.0,5670.0,Adobe
a622,82.33882,27.81117,97.0,11340.0,5670.0,Adobe
a623,81.96382,29.68617,97.0,11340.0,5670.0,Adobe
a624,82.11382,29.83617,98.0,11340.0,5670.0,Adobe
a625,86.83882,27.51117,98.0,11340.0,5670.0,Adobe
a626,81.43882,30.13617,98.0,11340.0,5670.0,Adobe
a627,80.91382,29.08617,98.0,11340.0,5670.0,Adobe
a628,84.88882,28.26117,99.0,11340.0,5670.0,Adobe
a629,82.63882,28.03617,99.0,11340.0,5670.0,Adobe
a630,83.98882,29.23617,99.0,11340.0,5670.0,Adobe
a631,84.06382,28.63617,100.0,11340.0,5670.0,Adobe
a632,84.58882,27.73617,101.0,11340.0,5670.0,Adobe
a633,82.26382,29.38617,101.0,11340.0,5670.0,Adobe
a634,83.83882,28.93617,101.0,11340.0,5670.0,Adobe
a635,83.61382,28.56117,102.0,11340.0,5670.0,Adobe
a636,84.66382,28.48617,102.0,11340.0,5670.0,Adobe
a637,84.96382,27.21117,102.0,11340.0,5670.0,Adobe
a638,81.51382,28.78617,103.0,11340.0,5670.0,Adobe
a639,86.98882,27.36117,104.0,11340.0,5670.0,Adobe
a640,82.11382,29.38617,104.0,11340.0,5670.0,Adobe
a641,82.48882,27.73617,104.0,11340.0,5670.0,Adobe
a642,83.01382,28.33617,106.0,11340.0,5670.0,Adobe
a643,84.28882,27.81117,106.0,11340.0,5670.0,Adobe
a644,82.78882,28.71117,106.0,11340.0,5670.0,Adobe
a645,87.43882,26.83617,106.0,11340.0,5670.0,Adobe
a646,82.33882,29.16117,107.0,11340.0,5670.0,Adobe
a647,80.76382,29.01117,108.0,11340.0,5670.0,Adobe
a648,84.66382,27.51117,109.0,11340.0,5670.0,Adobe
a649,80.98882,29.68617,110.0,11340.0,5670.0,Adobe
a650,82.26382,29.08617,110.0,11340.0,5670.0,Adobe
a651,80.76382,29.91117,110.0,11340.0,5670.0,Adobe
a652,82.41382,28.93617,111.0,11340.0,5670.0,Adobe
a653,84.43882,27.81117,111.0,11340.0,5670.0,Adobe
a654,84.73882,27.73617,111.0,11340.0,5670.0,Adobe
a655,81.66382,29.16117,112.0,11340.0,5670.0,Adobe
a656,81.28882,29.76117,112.0,11340.0,5670.0,Adobe
a657,82.26382,29.61117,113.0,11340.0,5670.0,Adobe
a658,85.78882,27.96117,113.0,11340.0,5670.0,Adobe
a659,80.91382,30.13617,113.0,11340.0,5670.0,Adobe
a660,82.18882,29.38617,113.0,11340.0,5670.0,Adobe
a661,81.96382,29.23617,114.0,11340.0,5670.0,Adobe
a662,80.53882,29.76117,114.0,11340.0,5670.0,Adobe
a663,84.13882,28.26117,114.0,11340.0,5670.0,Adobe
a664,87.88882,27.43617,114.0,11340.0,5670.0,Adobe
a665,87.06382,27.43617,115.0,11340.0,5670.0,Adobe
a666,81.81382,29.08617,116.0,11340.0,5670.0,Adobe
a667,82.11382,28.93617,116.0,11340.0,5670.0,Adobe
a668,84.88882,28.41117,117.0,11340.0,5670.0,Adobe
a669,80.98882,30.13617,117.0,11340.0,5670.0,Adobe
a670,86.91382,27.58617,118.0,11340.0,5670.0,Adobe
a671,81.28882,29.46117,118.0,11340.0,5670.0,Adobe
a672,83.91382,27.51117,118.0,11340.0,5670.0,Adobe
a673,82.63882,28.78617,118.0,11340.0,5670.0,Adobe
a674,84.81382,27.36117,120.0,11340.0,5670.0,Adobe
a675,86.91382,26.91117,120.0,11340.0,5670.0,Adobe
a676,85.93882,27.28617,120.0,11340.0,5670.0,Adobe
a677,83.76382,28.78617,120.0,11340.0,5670.0,Adobe
a678,84.58882,27.81117,121.0,11340.0,5670.0,Adobe
a679,85.33882,28.26117,121.0,11340.0,5670.0,Adobe
a680,81.13882,28.86117,122.0,11340.0,5670.0,Adobe
a681,86.38882,27.88617,122.0,11340.0,5670.0,Adobe
a682,81.43882,29.61117,122.0,11340.0,5670.0,Adobe
a683,82.11382,29.01117,122.0,11340.0,5670.0,Adobe
a684,83.08882,28.63617,122.0,11340.0,5670.0,Adobe
a685,84.21382,28.26117,123.0,11340.0,5670.0,Adobe
a686,81.96382,29.16117,124.0,11340.0,5670.0,Adobe
a687,81.96382,28.18617,124.0,11340.0,5670.0,Adobe
a688,84.81382,28.18617,124.0,11340.0,5670.0,Adobe
a689,86.76382,26.68617,124.0,11340.0,5670.0,Adobe
a690,85.41382,28.11117,124.0,11340.0,5670.0,Adobe
a691,84.36382,28.56117,124.0,11340.0,5670.0,Adobe
a692,82.03882,28.86117,125.0,11340.0,5670.0,Adobe
a693,85.03882,28.48617,125.0,11340.0,5670.0,Adobe
a694,87.96382,27.66117,126.0,11340.0,5670.0,Adobe
a695,86.16382,27.88617,126.0,11340.0,5670.0,Adobe
a696,85.11382,28.56117,127.0,11340.0,5670.0,Adobe
a697,81.58882,30.06117,127.0,11340.0,5670.0,Adobe
a698,82.93882,28.56117,127.0,11340.0,5670.0,Adobe
a699,82.56382,29.01117,128.0,11340.0,5670.0,Adobe
a700,87.66382,27.51117,128.0,11340.0,5670.0,Adobe
a701,81.51382,29.53617,129.0,11340.0,5670.0,Adobe
a702,88.11382,26.83617,130.0,11340.0,5670.0,Adobe
a703,83.38882,28.56117,130.0,11340.0,5670.0,Adobe
a704,81.96382,27.96117,130.0,11340.0,5670.0,Adobe
a705,80.68882,29.23617,131.0,11340.0,5670.0,Adobe
a706,80.76382,29.16117,132.0,11340.0,5670.0,Adobe
a707,87.36382,27.73617,132.0,11340.0,5670.0,Adobe
a708,85.78882,27.36117,132.0,11340.0,5670.0,Adobe
a709,81.73882,29.23617,133.0,11340.0,5670.0,Adobe
a710,82.93882,27.81117,133.0,11340.0,5670.0,Adobe
a711,87.88882,27.58617,134.0,11340.0,5670.0,Adobe
a712,82.03882,28.03617,135.0,11340.0,5670.0,Adobe
a713,82.63882,28.71117,135.0,11340.0,5670.0,Adobe
a714,81.88882,29.83617,136.0,11340.0,5670.0,Adobe
a715,86.68882,26.68617,136.0,11340.0,5670.0,Adobe
a716,82.56382,29.08617,137.0,11340.0,5670.0,Adobe
a717,82.41382,27.73617,137.0,11340.0,5670.0,Adobe
a718,87.36382,27.66117,139.0,11340.0,5670.0,Adobe
a719,81.81382,29.23617,139.0,11340.0,5670.0,Adobe
a720,87.43882,27.73617,139.0,11340.0,5670.0,Adobe
a721,82.11382,27.96117,140.0,11340.0,5670.0,Adobe
a722,83.83882,28.78617,141.0,11340.0,5670.0,Adobe
a723,86.83882,27.43617,141.0,11340.0,5670.0,Adobe
a724,86.68882,27.66117,141.0,11340.0,5670.0,Adobe
a725,80.68882,29.53617,142.0,11340.0,5670.0,Adobe
a726,87.13882,27.51117,142.0,11340.0,5670.0,Adobe
a727,81.66382,29.01117,142.0,11340.0,5670.0,Adobe
a728,80.46382,29.08617,142.0,11340.0,5670.0,Adobe
a729,81.88882,29.61117,142.0,11340.0,5670.0,Adobe
a730,81.96382,29.76117,143.0,11340.0,5670.0,Adobe
a731,87.06382,27.51117,143.0,11340.0,5670.0,Adobe
a732,85.48882,28.18617,143.0,11340.0,5670.0,Adobe
a733,82.03882,29.46117,143.0,11340.0,5670.0,Adobe
a734,82.48882,29.61117,143.0,11340.0,5670.0,Adobe
a735,87.73882,27.51117,143.0,11340.0,5670.0,Adobe
a736,83.61382,28.48617,144.0,11340.0,5670.0,Adobe
a737,82.26382,27.88617,145.0,11340.0,5670.0,Adobe
a738,86.61382,26.98617,145.0,11340.0,5670.0,Adobe
a739,82.33882,29.23617,145.0,11340.0,5670.0,Adobe
a740,84.88882,28.33617,148.0,11340.0,5670.0,Adobe
a741,82.11382,28.86117,148.0,11340.0,5670.0,Adobe
a742,84.81382,27.66117,149.0,11340.0,5670.0,Adobe
a743,81.96382,28.93617,151.0,11340.0,5670.0,Adobe
a744,84.81382,27.73617,151.0,11340.0,5670.0,Adobe
a745,85.03882,27.21117,151.0,11340.0,5670.0,Adobe
a746,81.58882,29.91117,151.0,11340.0,5670.0,Adobe
a747,84.13882,28.63617,151.0,11340.0,5670.0,Adobe
a748,84.88882,28.18617,151.0,11340.0,5670.0,Adobe
a749,85.63882,27.21117,151.0,11340.0,5670.0,Adobe
a750,82.71382,28.63617,151.0,11340.0,5670.0,Adobe
a751,86.01382,27.88617,152.0,11340.0,5670.0,Adobe
a752,88.11382,26.91117,153.0,11340.0,5670.0,Adobe
a753,87.88882,26.98617,153.0,11340.0,5670.0,Adobe
a754,81.73882,29.98617,154.0,11340.0,5670.0,Adobe
a755,81.36382,29.61117,154.0,11340.0,5670.0,Adobe
a756,84.88882,27.58617,154.0,11340.0,5670.0,Adobe
a757,82.18882,28.93617,154.0,11340.0,5670.0,Adobe
a758,83.98882,27.51117,156.0,11340.0,5670.0,Adobe
a759,80.98882,29.76117,156.0,11340.0,5670.0,Adobe
a760,84.81382,27.28617,156.0,11340.0,5670.0,Adobe
a761,83.61382,28.63617,157.0,11340.0,5670.0,Adobe
a762,81.73882,29.01117,158.0,11340.0,5670.0,Adobe
a763,82.18882,29.01117,159.0,11340.0,5670.0,Adobe
a764,82.11382,29.61117,159.0,11340.0,5670.0,Adobe
a765,81.58882,29.46117,159.0,11340.0,5670.0,Adobe
a766,84.66382,27.36117,160.0,11340.0,5670.0,Adobe
a767,82.26382,29.31117,160.0,11340.0,5670.0,Adobe
a768,82.41382,29.61117,161.0,11340.0,5670.0,Adobe
a769,85.86382,27.13617,164.0,11340.0,5670.0,Adobe
a770,85.56382,27.43617,165.0,11340.0,5670.0,Adobe
a771,81.51382,28.71117,165.0,11340.0,5670.0,Adobe
a772,86.98882,27.28617,165.0,11340.0,5670.0,Adobe
a773,80.91382,29.76117,166.0,11340.0,5670.0,Adobe
a774,87.88882,27.06117,166.0,11340.0,5670.0,Adobe
a775,88.03882,26.83617,166.0,11340.0,5670.0,Adobe
a776,81.36382,29.76117,166.0,11340.0,5670.0,Adobe
a777,81.51382,28.63617,167.0,11340.0,5670.0,Adobe
a778,81.88882,29.53617,167.0,11340.0,5670.0,Adobe
a779,81.88882,29.08617,168.0,11340.0,5670.0,Adobe
a780,80.83882,28.78617,169.0,11340.0,5670.0,Adobe
a781,83.16382,28.56117,169.0,11340.0,5670.0,Adobe
a782,82.41382,29.08617,169.0,11340.0,5670.0,Adobe
a783,81.66382,29.68617,169.0,11340.0,5670.0,Adobe
a784,85.33882,28.03617,169.0,11340.0,5670.0,Adobe
a785,87.81382,27.58617,170.0,11340.0,5670.0,Adobe
a786,86.01382,27.81117,170.0,11340.0,5670.0,Adobe
a787,87.58882,27.43617,172.0,11340.0,5670.0,Adobe
a788,84.81382,27.58617,173.0,11340.0,5670.0,Adobe
a789,86.16382,28.11117,174.0,11340.0,5670.0,Adobe
a790,82.86382,27.81117,174.0,11340.0,5670.0,Adobe
a791,85.26382,28.18617,175.0,11340.0,5670.0,Adobe
a792,82.86382,28.63617,175.0,11340.0,5670.0,Adobe
a793,86.83882,26.91117,176.0,11340.0,5670.0,Adobe
a794,82.26382,29.53617,176.0,11340.0,5670.0,Adobe
a795,82.11382,29.16117,176.0,11340.0,5670.0,Adobe
a796,85.78882,27.88617,177.0,11340.0,5670.0,Adobe
a797,81.88882,28.86117,177.0,11340.0,5670.0,Adobe
a798,82.56382,28.56117,178.0,11340.0,5670.0,Adobe
a799,80.83882,29.01117,178.0,11340.0,5670.0,Adobe
a800,84.06382,27.51117,178.0,11340.0,5670.0,Adobe
a801,81.73882,28.33617,179.0,11340.0,5670.0,Adobe
a802,86.61382,26.91117,179.0,11340.0,5670.0,Adobe
a803,84.66382,27.73617,180.0,11340.0,5670.0,Adobe
a804,81.51382,29.38617,180.0,11340.0,5670.0,Adobe
a805,82.71382,28.03617,180.0,11340.0,5670.0,Adobe
a806,81.96382,29.01117,181.0,11340.0,5670.0,Adobe
a807,85.56382,28.18617,182.0,11340.0,5670.0,Adobe
a808,82.03882,28.41117,182.0,11340.0,5670.0,Adobe
a809,82.93882,27.88617,182.0,11340.0,5670.0,Adobe
a810,81.06382,29.01117,182.0,11340.0,5670.0,Adobe
a811,87.96382,26.83617,182.0,11340.0,5670.0,Adobe
a812,81.96382,29.08617,183.0,11340.0,5670.0,Adobe
a813,83.01382,27.81117,183.0,11340.0,5670.0,Adobe
a814,83.83882,28.33617,183.0,11340.0,5670.0,Adobe
a815,84.51382,28.26117,183.0,11340.0,5670.0,Adobe
a816,86.83882,27.36117,183.0,11340.0,5670.0,Adobe
a817,81.88882,29.68617,184.0,11340.0,5670.0,Adobe
a818,83.38882,27.73617,185.0,11340.0,5670.0,Adobe
a819,81.88882,28.48617,185.0,11340.0,5670.0,Adobe
a820,81.81382,29.16117,186.0,11340.0,5670.0,Adobe
a821,86.23882,27.88617,187.0,11340.0,5670.0,Adobe
a822,87.96382,27.28617,188.0,11340.0,5670.0,Adobe
a823,85.33882,28.11117,188.0,11340.0,5670.0,Adobe
a824,83.68882,28.48617,191.0,11340.0,5670.0,Adobe
a825,82.18882,29.46117,192.0,11340.0,5670.0,Adobe
a826,86.76382,26.98617,192.0,11340.0,5670.0,Adobe
a827,86.76382,27.58617,192.0,11340.0,5670.0,Adobe
a828,87.73882,26.91117,193.0,11340.0,5670.0,Adobe
a829,81.58882,29.38617,194.0,11340.0,5670.0,Adobe
a830,80.91382,29.01117,194.0,11340.0,5670.0,Adobe
a831,81.21382,28.86117,195.0,11340.0,5670.0,Adobe
a832,81.88882,29.98617,197.0,11340.0,5670.0,Adobe
a833,87.58882,26.83617,198.0,11340.0,5670.0,Adobe
a834,81.36382,29.53617,198.0,11340.0,5670.0,Adobe
a835,86.08882,27.88617,199.0,11340.0,5670.0,Adobe
a836,86.01382,26.98617,199.0,11340.0,5670.0,Adobe
a837,81.88882,28.93617,199.0,11340.0,5670.0,Adobe
a838,83.68882,27.66117,200.0,11340.0,5670.0,Adobe
a839,84.66382,27.81117,204.0,11340.0,5670.0,Adobe
a840,84.58882,27.51117,204.0,11340.0,5670.0,Adobe
a841,80.76382,29.68617,205.0,11340.0,5670.0,Adobe
a842,85.03882,27.58617,205.0,11340.0,5670.0,Adobe
a843,82.26382,29.01117,205.0,11340.0,5670.0,Adobe
a844,85.03882,28.18617,206.0,11340.0,5670.0,Adobe
a845,86.46382,27.66117,206.0,11340.0,5670.0,Adobe
a846,81.88882,29.91117,207.0,11340.0,5670.0,Adobe
a847,81.58882,28.71117,207.0,11340.0,5670.0,Adobe
a848,86.38882,27.66117,209.0,11340.0,5670.0,Adobe
a849,82.33882,29.08617,210.0,11340.0,5670.0,Adobe
a850,86.23882,27.81117,211.0,11340.0,5670.0,Adobe
a851,86.68882,26.91117,212.0,11340.0,5670.0,Adobe
a852,84.51382,27.81117,213.0,11340.0,5670.0,Adobe
a853,86.08882,26.98617,213.0,11340.0,5670.0,Adobe
a854,86.83882,26.83617,213.0,11340.0,5670.0,Adobe
a855,84.13882,28.18617,214.0,11340.0,5670.0,Adobe
a856,86.23882,27.96117,216.0,11340.0,5670.0,Adobe
a857,85.11382,27.58617,216.0,11340.0,5670.0,Adobe
a858,81.88882,29.01117,217.0,11340.0,5670.0,Adobe
a859,80.53882,29.38617,218.0,11340.0,5670.0,Adobe
a860,82.33882,28.93617,218.0,11340.0,5670.0,Adobe
a861,82.93882,28.41117,218.0,11340.0,5670.0,Adobe
a862,86.76382,27.51117,219.0,11340.0,5670.0,Adobe
a863,81.81382,29.01117,219.0,11340.0,5670.0,Adobe
a864,86.16382,27.81117,220.0,11340.0,5670.0,Adobe
a865,86.01382,27.21117,221.0,11340.0,5670.0,Adobe
a866,80.61382,29.38617,221.0,11340.0,5670.0,Adobe
a867,82.11382,29.08617,224.0,11340.0,5670.0,Adobe
a868,82.03882,28.33617,224.0,11340.0,5670.0,Adobe
a869,85.33882,27.28617,225.0,11340.0,5670.0,Adobe
a870,81.88882,28.33617,226.0,11340.0,5670.0,Adobe
a871,86.46382,27.58617,226.0,11340.0,5670.0,Adobe
