rup_mag,rup_hypo_depth,dist_rhypo,site_vs30,site_backarc,result_type,damping,pga,0.020,0.050,0.075,0.100,0.200,0.300,0.400,0.500,0.600,0.750,1.000,2.000,3.000,5.000,10.000
5.0,135.0,10.0,360.0,0.0,MEAN,5.0,5.91826055e-01,5.91826055e-01,6.94181641e-01,8.95537525e-01,1.07657242e+00,1.17727465e+00,8.52868262e-01,6.33738826e-01,4.32437125e-01,3.05155154e-01,1.95323310e-01,1.04465499e-01,1.49425282e-02,4.38246166e-03,9.00646773e-04,1.43495550e-04
5.0,135.0,20.0,360.0,0.0,MEAN,5.0,2.80278350e-01,2.80278350e-01,3.54625708e-01,4.65756845e-01,5.68445121e-01,6.14942190e-01,4.40291916e-01,3.23950905e-01,2.22825173e-01,1.60331790e-01,1.04973175e-01,5.78170317e-02,8.85369997e-03,2.66968945e-03,5.75007461e-04,9.78327637e-05
5.0,135.0,50.0,360.0,0.0,MEAN,5.0,6.87209602e-02,6.87209602e-02,9.11180586e-02,1.19243273e-01,1.46689766e-01,1.58579983e-01,1.18549376e-01,9.05463381e-02,6.51728683e-02,4.93979284e-02,3.39901488e-02,1.98621328e-02,3.47835422e-03,1.10203526e-03,2.55924963e-04,4.83848822e-05
5.0,135.0,100.0,360.0,0.0,MEAN,5.0,1.86198089e-02,1.86198089e-02,2.44456145e-02,3.12647868e-02,3.85131769e-02,4.23343007e-02,3.35130122e-02,2.67177369e-02,1.99363082e-02,1.57482300e-02,1.11905206e-02,6.85369972e-03,1.35170983e-03,4.47318614e-04,1.10660115e-04,2.28574585e-05
5.0,135.0,300.0,360.0,0.0,MEAN,5.0,1.73932388e-03,1.73932388e-03,2.18231549e-03,2.65539386e-03,3.27233443e-03,3.52494591e-03,2.83139818e-03,2.24463966e-03,1.61784815e-03,1.28464120e-03,8.81880461e-04,5.59517094e-04,1.32169851e-04,4.70828172e-05,1.29446608e-05,3.09972536e-06
5.0,135.0,1.0,570.0,0.0,MEAN,5.0,2.47471672e+00,2.47471672e+00,2.97411910e+00,4.01698999e+00,4.80335867e+00,5.40723348e+00,3.97744566e+00,2.33723858e+00,1.29071940e+00,7.72421599e-01,4.23695238e-01,2.02306894e-01,2.43116086e-02,6.94479621e-03,1.36851670e-03,2.04097039e-04
5.0,135.0,5.0,570.0,0.0,MEAN,5.0,1.18863318e+00,1.18863318e+00,1.51020945e+00,2.05418778e+00,2.46992938e+00,2.65923467e+00,1.85664022e+00,1.13674330e+00,6.63218170e-01,4.16325195e-01,2.39352594e-01,1.19475827e-01,1.56631334e-02,4.60721839e-03,9.46657190e-04,1.49695251e-04
5.0,135.0,10.0,570.0,0.0,MEAN,5.0,6.32642648e-01,6.32642648e-01,8.46018233e-01,1.15892659e+00,1.39708270e+00,1.43573883e+00,9.65052099e-01,6.12301911e-01,3.73795967e-01,2.44144762e-01,1.45899930e-01,7.55827796e-02,1.06667256e-02,3.21666571e-03,6.84871941e-04,1.13829274e-04
5.0,135.0,20.0,570.0,0.0,MEAN,5.0,2.63838529e-01,2.63838529e-01,3.69715345e-01,5.07312775e-01,6.11822911e-01,6.02901721e-01,4.00866152e-01,2.67549896e-01,1.72859017e-01,1.18727332e-01,7.44621648e-02,4.04557497e-02,6.28796753e-03,1.95951481e-03,4.37248528e-04,7.76068141e-05
5.0,135.0,50.0,570.0,0.0,MEAN,5.0,5.85839708e-02,5.85839708e-02,8.31812244e-02,1.11937054e-01,1.34858155e-01,1.32396720e-01,9.31661199e-02,6.74681920e-02,4.71461865e-02,3.48123426e-02,2.33313808e-02,1.36065610e-02,2.46236220e-03,8.08878504e-04,1.94611063e-04,3.83817896e-05
5.0,135.0,100.0,570.0,0.0,MEAN,5.0,1.54942477e-02,1.54942477e-02,2.15701963e-02,2.82437930e-02,3.40136394e-02,3.40278996e-02,2.54751260e-02,1.94569360e-02,1.42009854e-02,1.09780375e-02,7.62620558e-03,4.67340302e-03,9.56210541e-04,3.28325622e-04,8.41484257e-05,1.81319066e-05
5.0,135.0,300.0,570.0,0.0,MEAN,5.0,1.43558678e-03,1.43558678e-03,1.90332650e-03,2.36741089e-03,2.85062460e-03,2.79749419e-03,2.12868299e-03,1.62231154e-03,1.14657112e-03,8.92312125e-04,5.99567910e-04,3.80942163e-04,9.34762189e-05,3.45581310e-05,9.84340947e-06,2.45888801e-06
5.0,135.0,1.0,850.0,0.0,MEAN,5.0,3.03285152e+00,3.03285152e+00,4.14745668e+00,5.98390157e+00,7.31836665e+00,6.93479262e+00,3.27090106e+00,1.76111908e+00,9.56314843e-01,5.62460017e-01,3.02862376e-01,1.44801030e-01,1.79884069e-02,5.30718647e-03,1.07849425e-03,1.66867013e-04
5.0,135.0,5.0,850.0,0.0,MEAN,5.0,1.29807842e+00,1.29807842e+00,1.85727197e+00,2.67032082e+00,3.23108399e+00,2.94571459e+00,1.49889596e+00,8.56540848e-01,4.91389051e-01,3.03158634e-01,1.71092070e-01,8.55147469e-02,1.15893120e-02,3.52081852e-03,7.46037180e-04,1.22388838e-04
5.0,135.0,10.0,850.0,0.0,MEAN,5.0,6.29125691e-01,6.29125691e-01,9.30858327e-01,1.33321636e+00,1.59873127e+00,1.41793743e+00,7.68488942e-01,4.61372061e-01,2.76951467e-01,1.77780719e-01,1.04290999e-01,5.40983260e-02,7.89241899e-03,2.45816353e-03,5.39730683e-04,9.30652942e-05
5.0,135.0,20.0,850.0,0.0,MEAN,5.0,2.40608015e-01,2.40608015e-01,3.63965219e-01,5.15706286e-01,6.13159805e-01,5.37278685e-01,3.15490732e-01,2.01599970e-01,1.28074037e-01,8.64545697e-02,5.32264378e-02,2.89561769e-02,4.65253126e-03,1.49745366e-03,3.44584780e-04,6.34502948e-05
5.0,135.0,50.0,850.0,0.0,MEAN,5.0,5.04275026e-02,5.04275026e-02,7.56534754e-02,1.04099325e-01,1.23058216e-01,1.10369194e-01,7.27859109e-02,5.08375660e-02,3.49313708e-02,2.53495641e-02,1.66775475e-02,9.73888731e-03,1.82192689e-03,6.18141832e-04,1.53368179e-04,3.13804386e-05
5.0,135.0,100.0,850.0,0.0,MEAN,5.0,1.31651886e-02,1.31651886e-02,1.92609693e-02,2.57263268e-02,3.03720179e-02,2.79501744e-02,1.98705093e-02,1.46608830e-02,1.05217393e-02,7.99395971e-03,5.45130212e-03,3.34498522e-03,7.07509924e-04,2.50905174e-04,6.63152986e-05,1.48244047e-05
5.0,135.0,300.0,850.0,0.0,MEAN,5.0,1.21456909e-03,1.21456909e-03,1.68917632e-03,2.14148419e-03,2.52710271e-03,2.28665454e-03,1.65949058e-03,1.22241856e-03,8.49513057e-04,6.49761599e-04,4.28578246e-04,2.72659109e-04,6.91640070e-05,2.64091904e-05,7.75734820e-06,2.01035400e-06
5.0,135.0,1.0,1200.0,0.0,MEAN,5.0,2.87568881e+00,2.87568881e+00,4.90349068e+00,7.53229956e+00,8.81554516e+00,6.38749757e+00,2.95582323e+00,1.56963607e+00,8.46516538e-01,4.94382384e-01,2.64207121e-01,1.26386984e-01,1.59142904e-02,4.75733007e-03,9.78929722e-04,1.53743807e-04
5.0,135.0,5.0,1200.0,0.0,MEAN,5.0,1.22445092e+00,1.22445092e+00,2.04466977e+00,3.07583995e+00,3.59985763e+00,2.71323828e+00,1.35451101e+00,7.63410848e-01,4.34970722e-01,2.66465675e-01,1.49255064e-01,7.46400143e-02,1.02530300e-02,3.15604057e-03,6.77164452e-04,1.12763605e-04
5.0,135.0,10.0,1200.0,0.0,MEAN,5.0,5.91167656e-01,5.91167656e-01,9.69767682e-01,1.43312315e+00,1.67727820e+00,1.30603356e+00,6.94462300e-01,4.11207986e-01,2.45153569e-01,1.56262940e-01,9.09800184e-02,4.72187543e-02,6.98239972e-03,2.20348302e-03,4.89903777e-04,8.57462021e-05
5.0,135.0,20.0,1200.0,0.0,MEAN,5.0,2.25350734e-01,2.25350734e-01,3.61100291e-01,5.21261275e-01,6.10066324e-01,4.94876556e-01,2.85100289e-01,1.79680402e-01,1.13369348e-01,7.59904971e-02,4.64329840e-02,2.52738801e-02,4.11608063e-03,1.34230846e-03,3.12773371e-04,5.84602654e-05
5.0,135.0,50.0,1200.0,0.0,MEAN,5.0,4.71329405e-02,4.71329405e-02,7.27346216e-02,1.01115235e-01,1.18341804e-01,1.01658837e-01,6.57746238e-02,4.53100976e-02,3.09207614e-02,2.22813667e-02,1.45489409e-02,8.50041325e-03,1.61185333e-03,5.54098624e-04,1.39209521e-04,2.89125334e-05
5.0,135.0,100.0,1200.0,0.0,MEAN,5.0,1.22995727e-02,1.22995727e-02,1.83898496e-02,2.47699480e-02,2.89898979e-02,2.57443417e-02,1.79564322e-02,1.30668341e-02,9.31369666e-03,7.02640675e-03,4.75553568e-03,2.91961040e-03,6.25931936e-04,2.24909890e-04,6.01931968e-05,1.36585438e-05
5.0,135.0,300.0,1200.0,0.0,MEAN,5.0,1.13454414e-03,1.13454414e-03,1.60909805e-03,2.05590188e-03,2.40615707e-03,2.10619137e-03,1.49963595e-03,1.08950740e-03,7.51977089e-04,5.71117374e-04,3.73877488e-04,2.37985617e-04,6.11891923e-05,2.36730396e-05,7.04120462e-06,1.85225031e-06
6.0,45.0,1.0,180.0,0.0,MEAN,5.0,8.15540895e-01,8.15540895e-01,6.89349426e-01,7.61113040e-01,8.38855281e-01,8.10809123e-01,6.22301819e-01,5.33935413e-01,4.21698985e-01,3.42671016e-01,2.76459706e-01,2.07086541e-01,9.81359850e-02,4.64778955e-02,1.47741831e-02,3.39167500e-03
6.0,45.0,5.0,180.0,0.0,MEAN,5.0,5.93501674e-01,5.93501674e-01,5.26615860e-01,5.93685854e-01,6.76232890e-01,7.23660068e-01,5.85828804e-01,5.09111438e-01,4.03442575e-01,3.27807397e-01,2.60949614e-01,1.88014711e-01,7.56344243e-02,3.51298007e-02,1.15186760e-02,2.76166578e-03
6.0,45.0,10.0,180.0,0.0,MEAN,5.0,4.50876093e-01,4.50876093e-01,4.23755042e-01,4.89369745e-01,5.75330028e-01,6.68358306e-01,5.58912433e-01,4.85762913e-01,3.83374752e-01,3.10307180e-01,2.43364227e-01,1.69183672e-01,5.88430218e-02,2.68737640e-02,9.06878801e-03,2.26364974e-03
6.0,45.0,20.0,180.0,0.0,MEAN,5.0,2.95342062e-01,2.95342062e-01,3.03382422e-01,3.62457607e-01,4.42594776e-01,5.53813841e-01,4.72218059e-01,4.06582855e-01,3.18559176e-01,2.57179399e-01,1.98867466e-01,1.33560550e-01,4.01067767e-02,1.80775187e-02,6.35285140e-03,1.67834582e-03
6.0,45.0,50.0,180.0,0.0,MEAN,5.0,1.11506251e-01,1.11506251e-01,1.28166081e-01,1.58142571e-01,1.99822694e-01,2.59381253e-01,2.25286768e-01,1.94268573e-01,1.53642506e-01,1.26422656e-01,9.84079382e-02,6.58225405e-02,1.85317070e-02,8.45103076e-03,3.18304339e-03,9.26615398e-04
6.0,45.0,100.0,180.0,0.0,MEAN,5.0,3.73498892e-02,3.73498892e-02,4.42227622e-02,5.43232394e-02,6.92695025e-02,9.06232129e-02,8.13397218e-02,7.17247304e-02,5.78400930e-02,4.89419563e-02,3.87316208e-02,2.65972965e-02,7.93131957e-03,3.73316746e-03,1.49394460e-03,4.73418523e-04
6.0,45.0,300.0,180.0,0.0,MEAN,5.0,4.20820441e-03,4.20820441e-03,4.85909971e-03,5.73208213e-03,7.33298799e-03,9.31925149e-03,8.36678765e-03,7.25624396e-03,5.60359617e-03,4.73382175e-03,3.59173190e-03,2.53132457e-03,8.80666758e-04,4.43819059e-04,1.96997116e-04,7.21715919e-05
6.0,45.0,1.0,360.0,0.0,MEAN,5.0,1.33075058e+00,1.33075058e+00,1.40875082e+00,1.76129347e+00,2.06103582e+00,2.29135295e+00,1.79261763e+00,1.45117412e+00,1.06158779e+00,7.79600858e-01,5.35149229e-01,3.15376089e-01,6.78227586e-02,2.91509873e-02,9.77438853e-03,2.39163617e-03
6.0,45.0,5.0,360.0,0.0,MEAN,5.0,8.69740274e-01,8.69740274e-01,9.66133960e-01,1.22396847e+00,1.45614268e+00,1.65037699e+00,1.28309988e+00,1.02145340e+00,7.43437453e-01,5.48531742e-01,3.79540826e-01,2.26697715e-01,5.04376838e-02,2.20334497e-02,7.62059158e-03,1.94738581e-03
6.0,45.0,10.0,360.0,0.0,MEAN,5.0,5.83446575e-01,5.83446575e-01,6.81582979e-01,8.75382930e-01,1.05563039e+00,1.20133799e+00,9.22715281e-01,7.23267341e-01,5.24818650e-01,3.89650961e-01,2.72061786e-01,1.64821329e-01,3.79811569e-02,1.68552544e-02,5.99978064e-03,1.59621030e-03
6.0,45.0,20.0,360.0,0.0,MEAN,5.0,3.17014204e-01,3.17014204e-01,3.94558656e-01,5.14237543e-01,6.28272515e-01,7.09196265e-01,5.39453660e-01,4.19184158e-01,3.06056485e-01,2.30963161e-01,1.64302376e-01,1.02056019e-01,2.49434501e-02,1.13382397e-02,4.20295577e-03,1.18348384e-03
6.0,45.0,50.0,360.0,0.0,MEAN,5.0,9.47877364e-02,9.47877364e-02,1.24281863e-01,1.62052451e-01,1.99732832e-01,2.23982108e-01,1.75389623e-01,1.39841218e-01,1.05747812e-01,8.33558129e-02,6.18075969e-02,4.04333944e-02,1.11469525e-02,5.30049581e-03,2.10585606e-03,6.53401903e-04
6.0,45.0,100.0,360.0,0.0,MEAN,5.0,2.91120547e-02,2.91120547e-02,3.80901000e-02,4.87277203e-02,6.01710862e-02,6.81144034e-02,5.58938792e-02,4.61596573e-02,3.59681081e-02,2.94122423e-02,2.24247370e-02,1.53185403e-02,4.72395784e-03,2.34144675e-03,9.88372412e-04,3.33830589e-04
6.0,45.0,300.0,360.0,0.0,MEAN,5.0,3.16100230e-03,3.16100230e-03,3.97217594e-03,4.84688460e-03,5.98893705e-03,6.61036727e-03,5.46566092e-03,4.46557820e-03,3.34730482e-03,2.74271125e-03,2.01406223e-03,1.42150781e-03,5.22508196e-04,2.78363803e-04,1.30330479e-04,5.08917244e-05
6.0,45.0,1.0,570.0,0.0,MEAN,5.0,1.69785399e+00,1.69785399e+00,2.08587003e+00,2.81560498e+00,3.38617334e+00,3.88220865e+00,2.94188226e+00,1.85814987e+00,1.11984157e+00,7.20733266e-01,4.40761604e-01,2.43170803e-01,4.88887197e-02,2.13964180e-02,7.43266356e-03,1.89718921e-03
6.0,45.0,5.0,570.0,0.0,MEAN,5.0,1.01294026e+00,1.01294026e+00,1.29785705e+00,1.76137255e+00,2.12547487e+00,2.35123943e+00,1.71849824e+00,1.11899948e+00,7.01778516e-01,4.67670068e-01,2.95898558e-01,1.68644621e-01,3.61583825e-02,1.61722447e-02,5.79486820e-03,1.54478319e-03
6.0,45.0,10.0,570.0,0.0,MEAN,5.0,6.21811168e-01,6.21811168e-01,8.27738264e-01,1.12847291e+00,1.36409901e+00,1.45729352e+00,1.03828648e+00,6.95948560e-01,4.52360236e-01,3.11109801e-01,2.02942234e-01,1.19145256e-01,2.71091622e-02,1.23715216e-02,4.56236733e-03,1.26620972e-03
6.0,45.0,20.0,570.0,0.0,MEAN,5.0,3.03360929e-01,3.03360929e-01,4.20085295e-01,5.73355318e-01,6.93385395e-01,7.14626249e-01,5.04157820e-01,3.52688851e-01,2.40460164e-01,1.72582833e-01,1.17250022e-01,7.16886021e-02,1.77255626e-02,8.32210972e-03,3.19602153e-03,9.38810344e-04
6.0,45.0,50.0,570.0,0.0,MEAN,5.0,8.18229163e-02,8.18229163e-02,1.15441072e-01,1.55123236e-01,1.87427465e-01,1.90746460e-01,1.40284888e-01,1.05475870e-01,7.71299009e-02,5.90858555e-02,4.25891919e-02,2.77675999e-02,7.89403035e-03,3.89048998e-03,1.60134002e-03,5.18317567e-04
6.0,45.0,100.0,570.0,0.0,MEAN,5.0,2.43483882e-02,2.43483882e-02,3.38523216e-02,4.43786867e-02,5.35939032e-02,5.51854417e-02,4.27825288e-02,3.37751823e-02,2.57026503e-02,2.05493836e-02,1.53049482e-02,1.04554198e-02,3.34225576e-03,1.71858925e-03,7.51580478e-04,2.64814439e-04
6.0,45.0,300.0,570.0,0.0,MEAN,5.0,2.61079404e-03,2.61079404e-03,3.46778125e-03,4.32604808e-03,5.22318958e-03,5.25178663e-03,4.11296299e-03,3.22954129e-03,2.37325115e-03,1.90566052e-03,1.36958113e-03,9.67944392e-04,3.69547549e-04,2.04315148e-04,9.91062099e-05,4.03703672e-05
6.0,45.0,1.0,850.0,0.0,MEAN,5.0,1.96449729e+00,1.96449729e+00,2.73604035e+00,3.92591933e+00,4.78908403e+00,4.62480461e+00,2.39656810e+00,1.40012373e+00,8.29708697e-01,5.24821737e-01,3.15061617e-01,1.74049346e-01,3.61732620e-02,1.63510601e-02,5.85749881e-03,1.55111656e-03
6.0,45.0,5.0,850.0,0.0,MEAN,5.0,1.07836404e+00,1.07836404e+00,1.54983073e+00,2.21719023e+00,2.68353409e+00,2.52347044e+00,1.38205038e+00,8.43170808e-01,5.19959033e-01,3.40546814e-01,2.11511795e-01,1.20707279e-01,2.67539557e-02,1.23587670e-02,4.56679269e-03,1.26299410e-03
6.0,45.0,10.0,850.0,0.0,MEAN,5.0,6.16972459e-01,6.16972459e-01,9.08226859e-01,1.29421624e+00,1.55582079e+00,1.43534999e+00,8.26546894e-01,5.24400162e-01,3.35161002e-01,2.26543152e-01,1.45065514e-01,8.52781406e-02,2.00583454e-02,9.45426906e-03,3.59548916e-03,1.03523616e-03
6.0,45.0,20.0,850.0,0.0,MEAN,5.0,2.79524521e-01,2.79524521e-01,4.19269866e-01,5.91858928e-01,7.06330462e-01,6.44591210e-01,3.97322131e-01,2.65752530e-01,1.78160818e-01,1.25670933e-01,8.38117053e-02,5.13110710e-02,1.31153244e-02,6.35972415e-03,2.51870573e-03,7.67558799e-04
6.0,45.0,50.0,850.0,0.0,MEAN,5.0,7.09169067e-02,7.09169067e-02,1.06012072e-01,1.45841385e-01,1.72988054e-01,1.60267176e-01,1.09691433e-01,7.94765113e-02,5.71467889e-02,4.30249896e-02,3.04432590e-02,1.98746418e-02,5.84087351e-03,2.97309743e-03,1.26197657e-03,4.23769520e-04
6.0,45.0,100.0,850.0,0.0,MEAN,5.0,2.07440742e-02,2.07440742e-02,3.03441042e-02,4.05984216e-02,4.80723315e-02,4.54676086e-02,3.33812703e-02,2.54497417e-02,1.90435086e-02,1.49635985e-02,1.09401583e-02,7.48346002e-03,2.47296910e-03,1.31333927e-03,5.92302036e-04,2.16508749e-04
6.0,45.0,300.0,850.0,0.0,MEAN,5.0,2.20964078e-03,2.20964078e-03,3.07919401e-03,3.91548739e-03,4.63321231e-03,4.29453269e-03,3.20654814e-03,2.43347292e-03,1.75838010e-03,1.38765908e-03,9.78992821e-04,6.92805579e-04,2.73431998e-04,1.56136848e-04,7.81031594e-05,3.30062731e-05
6.0,45.0,1.0,1200.0,0.0,MEAN,5.0,1.85776695e+00,1.85776695e+00,3.12026314e+00,4.72542459e+00,5.54542739e+00,4.25981422e+00,2.16571261e+00,1.24789104e+00,7.34446546e-01,4.61299672e-01,2.74849335e-01,1.51915852e-01,3.20023778e-02,1.46569920e-02,5.31674570e-03,1.42912946e-03
6.0,45.0,5.0,1200.0,0.0,MEAN,5.0,1.01610449e+00,1.01610449e+00,1.68036424e+00,2.50563680e+00,2.94043988e+00,2.32431771e+00,1.24892088e+00,7.51494507e-01,4.60260471e-01,2.99328558e-01,1.84515895e-01,1.05357186e-01,2.36691455e-02,1.10783245e-02,4.14519511e-03,1.16366631e-03
6.0,45.0,10.0,1200.0,0.0,MEAN,5.0,5.79696721e-01,5.79696721e-01,9.44972056e-01,1.38895033e+00,1.62997484e+00,1.32207191e+00,7.46927672e-01,4.67383165e-01,2.96679836e-01,1.99123387e-01,1.26550357e-01,7.44334967e-02,1.77455588e-02,8.47474998e-03,3.26356046e-03,9.53820321e-04
6.0,45.0,20.0,1200.0,0.0,MEAN,5.0,2.61898602e-01,2.61898602e-01,4.18356710e-01,6.02573358e-01,7.07137897e-01,5.93719958e-01,3.59049071e-01,2.36857781e-01,1.57705467e-01,1.10460288e-01,7.31145599e-02,4.47859487e-02,1.16030887e-02,5.70081851e-03,2.28618362e-03,7.07194368e-04
6.0,45.0,50.0,1200.0,0.0,MEAN,5.0,6.62995663e-02,6.62995663e-02,1.02299320e-01,1.42326062e-01,1.67023900e-01,1.47618863e-01,9.91251283e-02,7.08351867e-02,5.05855391e-02,3.78174382e-02,2.65576923e-02,1.73472249e-02,5.16740351e-03,2.66506667e-03,1.14547330e-03,3.90442294e-04
6.0,45.0,100.0,1200.0,0.0,MEAN,5.0,1.93819313e-02,1.93819313e-02,2.90132939e-02,3.91603579e-02,4.59558537e-02,4.18792969e-02,3.01657349e-02,2.26826414e-02,1.68570477e-02,1.31524717e-02,9.54383231e-03,6.53180396e-03,2.18782844e-03,1.17726943e-03,5.37621843e-04,1.99481483e-04
6.0,45.0,300.0,1200.0,0.0,MEAN,5.0,2.06407839e-03,2.06407839e-03,2.93378122e-03,3.75992246e-03,4.41238170e-03,3.95560741e-03,2.89766927e-03,2.16888620e-03,1.55649349e-03,1.21970306e-03,8.54040960e-04,6.04702933e-04,2.41904479e-04,1.39960132e-04,7.08928249e-05,3.04105047e-05
6.0,90.0,1.0,180.0,0.0,MEAN,5.0,1.16934000e+00,1.16934000e+00,9.43747992e-01,1.01369165e+00,1.08789754e+00,9.78877604e-01,7.41757380e-01,6.45099332e-01,5.18220076e-01,4.30605131e-01,3.54557554e-01,2.74546957e-01,1.38867813e-01,5.92625063e-02,1.51103701e-02,2.58913515e-03
6.0,90.0,5.0,180.0,0.0,MEAN,5.0,8.07114273e-01,8.07114273e-01,6.72878409e-01,7.32225306e-01,8.07774852e-01,8.01626862e-01,6.47427384e-01,5.77056080e-01,4.69564448e-01,3.92931178e-01,3.21691750e-01,2.41797226e-01,1.06530309e-01,4.47929067e-02,1.17807839e-02,2.10819903e-03
6.0,90.0,10.0,180.0,0.0,MEAN,5.0,6.00565014e-01,6.00565014e-01,5.23795611e-01,5.81168281e-01,6.61079902e-01,7.20668176e-01,6.10898092e-01,5.50413303e-01,4.48724068e-01,3.75137860e-01,3.02978318e-01,2.19502659e-01,8.29914142e-02,3.42658933e-02,9.27514859e-03,1.72802379e-03
6.0,90.0,20.0,180.0,0.0,MEAN,5.0,4.06009033e-01,4.06009033e-01,3.84819358e-01,4.41941630e-01,5.25376600e-01,6.38735578e-01,5.63131711e-01,5.05357771e-01,4.08341943e-01,3.38974600e-01,2.67632346e-01,1.84442184e-01,5.71085027e-02,2.30500769e-02,6.49741075e-03,1.28121478e-03
6.0,90.0,50.0,180.0,0.0,MEAN,5.0,1.75776910e-01,1.75776910e-01,1.91797049e-01,2.31269855e-01,2.89293669e-01,3.78574220e-01,3.37941789e-01,2.97902277e-01,2.38132049e-01,1.97930471e-01,1.53805346e-01,1.02239401e-01,2.68663001e-02,1.07756442e-02,3.25547365e-03,7.07359194e-04
6.0,90.0,100.0,180.0,0.0,MEAN,5.0,6.39525997e-02,6.39525997e-02,7.41111269e-02,9.02056339e-02,1.14683084e-01,1.50726158e-01,1.36492910e-01,1.21020925e-01,9.74023210e-02,8.24644872e-02,6.44511550e-02,4.33782632e-02,1.15845418e-02,4.76004470e-03,1.52793936e-03,3.61397993e-04
6.0,90.0,300.0,180.0,0.0,MEAN,5.0,7.51224041e-03,7.51224041e-03,8.65113667e-03,1.01939462e-02,1.30370600e-02,1.65157451e-02,1.47855538e-02,1.27804990e-02,9.78919553e-03,8.23736854e-03,6.14233853e-03,4.21683793e-03,1.29048437e-03,5.65899756e-04,2.01479792e-04,5.50943133e-05
6.0,90.0,1.0,360.0,0.0,MEAN,5.0,2.05367902e+00,2.05367902e+00,2.07026941e+00,2.52961728e+00,2.91586769e+00,3.21948516e+00,2.62627079e+00,2.22593595e+00,1.67913594e+00,1.26171725e+00,8.71504143e-01,5.09014242e-01,9.89043754e-02,3.71695093e-02,9.99680508e-03,1.82572601e-03
6.0,90.0,5.0,360.0,0.0,MEAN,5.0,1.31332057e+00,1.31332057e+00,1.37132463e+00,1.68949211e+00,1.97801239e+00,2.25255147e+00,1.85100870e+00,1.55503488e+00,1.17159585e+00,8.86060792e-01,6.17554104e-01,3.65736306e-01,7.35474506e-02,2.80941604e-02,7.79399840e-03,1.48659439e-03
6.0,90.0,10.0,360.0,0.0,MEAN,5.0,8.84344426e-01,8.84344426e-01,9.65729627e-01,1.20455200e+00,1.43213895e+00,1.65914143e+00,1.35369728e+00,1.11834094e+00,8.37509367e-01,6.35602033e-01,4.45770099e-01,2.67153610e-01,5.54230784e-02,2.14916060e-02,6.13630586e-03,1.21851422e-03
6.0,90.0,20.0,360.0,0.0,MEAN,5.0,4.99882224e-01,4.99882224e-01,5.85971543e-01,7.44924443e-01,9.02080194e-01,1.04677994e+00,8.37741223e-01,6.76578287e-01,5.03911133e-01,3.85534692e-01,2.73485686e-01,1.67137435e-01,3.64556880e-02,1.44570336e-02,4.29859417e-03,9.03447297e-04
6.0,90.0,50.0,360.0,0.0,MEAN,5.0,1.61762682e-01,1.61762682e-01,2.06319100e-01,2.66057996e-01,3.27169966e-01,3.72513701e-01,2.97285775e-01,2.39843059e-01,1.81612692e-01,1.43420208e-01,1.04989539e-01,6.70946985e-02,1.63244540e-02,6.75849590e-03,2.15377488e-03,4.98793614e-04
6.0,90.0,100.0,360.0,0.0,MEAN,5.0,5.13901988e-02,5.13901988e-02,6.65907946e-02,8.48606577e-02,1.04727241e-01,1.18896573e-01,9.79017654e-02,8.09178681e-02,6.26949615e-02,5.11405268e-02,3.83581960e-02,2.55338831e-02,6.92288290e-03,2.98550528e-03,1.01086286e-03,2.54839426e-04
6.0,90.0,300.0,360.0,0.0,MEAN,5.0,5.66338876e-03,5.66338876e-03,7.10883657e-03,8.67045562e-03,1.07128168e-02,1.17815496e-02,9.70630875e-03,7.89935159e-03,5.87028920e-03,4.78945822e-03,3.45493534e-03,2.37380223e-03,7.65941835e-04,3.54932951e-04,1.33296154e-04,3.88496989e-05
6.0,90.0,1.0,570.0,0.0,MEAN,5.0,2.81623602e+00,2.81623602e+00,3.29671515e+00,4.37176829e+00,5.23620288e+00,6.29525462e+00,5.16843237e+00,3.29063745e+00,1.96538316e+00,1.25924690e+00,7.56349937e-01,4.06166871e-01,7.16681681e-02,2.72819013e-02,7.60179407e-03,1.44827534e-03
6.0,90.0,5.0,570.0,0.0,MEAN,5.0,1.67130575e+00,1.67130575e+00,2.02505199e+00,2.69309523e+00,3.23923004e+00,3.79738775e+00,3.01917613e+00,1.98166017e+00,1.23165965e+00,8.17101290e-01,5.07763956e-01,2.81686195e-01,5.30061955e-02,2.06207218e-02,5.92673063e-03,1.17925581e-03
6.0,90.0,10.0,570.0,0.0,MEAN,5.0,1.03384452e+00,1.03384452e+00,1.30271205e+00,1.74125959e+00,2.10098329e+00,2.38034972e+00,1.82741861e+00,1.23247023e+00,7.93916938e-01,5.43563159e-01,3.48250267e-01,1.99007674e-01,3.97405374e-02,1.57745390e-02,4.66618416e-03,9.66598536e-04
6.0,90.0,20.0,570.0,0.0,MEAN,5.0,5.16308966e-01,5.16308966e-01,6.85623417e-01,9.21842916e-01,1.11465924e+00,1.20177884e+00,8.90674318e-01,6.24584249e-01,4.22020731e-01,3.01532352e-01,2.01201843e-01,1.19741083e-01,2.59846976e-02,1.06112610e-02,3.26874711e-03,7.16668566e-04
6.0,90.0,50.0,570.0,0.0,MEAN,5.0,1.44156408e-01,1.44156408e-01,2.00137302e-01,2.67389310e-01,3.23202814e-01,3.33859302e-01,2.48987515e-01,1.86789481e-01,1.35367192e-01,1.03233309e-01,7.30833455e-02,4.63800713e-02,1.15722133e-02,4.96064170e-03,1.63777857e-03,3.95673002e-04
