rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,pgv,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
7.5,-90.0,100.0,570.0,MEAN,5.0,2.13407464e+01,1.22165781e-01,2.01129529e-01,2.13966181e-01,1.01673780e-01,6.80654578e-02,3.19986772e-02,1.66795568e-02,9.16289205e-03
7.5,-90.0,200.0,570.0,MEAN,5.0,1.67162530e+01,3.43175475e-02,7.92213711e-02,9.80322259e-02,5.27831340e-02,4.22006288e-02,2.28859603e-02,1.20448790e-02,5.06038532e-03
7.5,-90.0,0.0,800.0,MEAN,5.0,1.20113734e+02,1.10198990e+00,1.43340217e+00,1.46309366e+00,7.75112890e-01,4.18508955e-01,1.60111854e-01,8.76285768e-02,6.66102087e-02
7.5,-90.0,1.0,800.0,MEAN,5.0,1.15752947e+02,1.02870286e+00,1.33679014e+00,1.38695277e+00,7.40089355e-01,4.01962740e-01,1.54779534e-01,8.48659354e-02,6.44902614e-02
7.5,-90.0,5.0,800.0,MEAN,5.0,7.74400474e+01,7.06309450e-01,9.09630862e-01,9.45396511e-01,4.86789591e-01,2.70349095e-01,1.07676385e-01,5.90771304e-02,4.45627060e-02
7.5,-90.0,20.0,800.0,MEAN,5.0,3.81690614e+01,4.01216189e-01,5.29845664e-01,5.32267547e-01,2.43505168e-01,1.37486181e-01,5.62926871e-02,2.98943251e-02,2.09700701e-02
7.5,-90.0,50.0,800.0,MEAN,5.0,2.37530693e+01,2.21596901e-01,3.19222755e-01,3.23836380e-01,1.41190014e-01,8.33258730e-02,3.55986307e-02,1.85038828e-02,1.16878369e-02
7.5,-90.0,100.0,800.0,MEAN,5.0,1.72512360e+01,1.05798150e-01,1.79200636e-01,1.92638910e-01,8.56959421e-02,5.50221278e-02,2.52395399e-02,1.30231926e-02,7.10593485e-03
7.5,-90.0,200.0,800.0,MEAN,5.0,1.35110860e+01,2.97102565e-02,7.05663038e-02,8.82346739e-02,4.44741974e-02,3.41090988e-02,1.80517183e-02,9.40449316e-03,3.92439071e-03
7.5,0.0,0.0,200.0,MEAN,5.0,2.08096118e+02,9.34492408e-01,1.09622050e+00,1.07255980e+00,8.13857632e-01,5.78234381e-01,3.30686037e-01,2.19814500e-01,1.70918949e-01
7.5,0.0,1.0,200.0,MEAN,5.0,2.06345230e+02,9.05614467e-01,1.06086712e+00,1.05303436e+00,8.01380835e-01,5.71447079e-01,3.27552041e-01,2.17408450e-01,1.68165570e-01
7.5,0.0,5.0,200.0,MEAN,5.0,1.61248052e+02,7.62350118e-01,8.82976050e-01,8.68813944e-01,6.23303838e-01,4.48933104e-01,2.60173128e-01,1.69701798e-01,1.26850634e-01
7.5,0.0,20.0,200.0,MEAN,5.0,1.00728519e+02,5.90939943e-01,6.99330668e-01,6.54554093e-01,4.02642962e-01,2.89352914e-01,1.66501466e-01,1.02259555e-01,6.82345986e-02
7.5,0.0,50.0,200.0,MEAN,5.0,8.08088616e+01,4.55432060e-01,5.85671895e-01,5.44155830e-01,3.07071721e-01,2.26072100e-01,1.30775615e-01,7.63255350e-02,4.38926033e-02
7.5,0.0,100.0,200.0,MEAN,5.0,7.26413985e+01,2.87639099e-01,4.33520434e-01,4.20725536e-01,2.34610967e-01,1.84769042e-01,1.11229474e-01,6.28623426e-02,3.00992648e-02
7.5,0.0,200.0,200.0,MEAN,5.0,5.79587377e+01,8.27667519e-02,1.74873952e-01,1.97154865e-01,1.24222093e-01,1.16688148e-01,8.08238082e-02,4.60206034e-02,1.67980402e-02
7.5,0.0,0.0,360.0,MEAN,5.0,2.70620678e+02,1.55887435e+00,1.96460155e+00,1.82665483e+00,1.10115592e+00,7.51970683e-01,3.97441615e-01,2.39331060e-01,1.63053541e-01
7.5,0.0,1.0,360.0,MEAN,5.0,2.61674078e+02,1.46666488e+00,1.84351612e+00,1.74425547e+00,1.05968178e+00,7.24673344e-01,3.84205332e-01,2.31785737e-01,1.57864173e-01
7.5,0.0,5.0,360.0,MEAN,5.0,1.78297579e+02,1.05096619e+00,1.29725716e+00,1.23705782e+00,7.27420226e-01,4.96400946e-01,2.67282374e-01,1.61351385e-01,1.09083985e-01
7.5,0.0,20.0,360.0,MEAN,5.0,9.03690909e+01,6.37194817e-01,7.95327566e-01,7.39919744e-01,3.88375951e-01,2.59594404e-01,1.39733917e-01,8.16473435e-02,5.13321346e-02
7.5,0.0,50.0,360.0,MEAN,5.0,5.79465063e+01,3.77388508e-01,5.06200012e-01,4.80335797e-01,2.41478980e-01,1.62112027e-01,8.83655830e-02,5.05377818e-02,2.86103773e-02
7.5,0.0,100.0,360.0,MEAN,5.0,4.31562723e+01,1.91061933e-01,2.97564331e-01,3.01727625e-01,1.55419932e-01,1.09771332e-01,6.26514732e-02,3.55689273e-02,1.73944485e-02
7.5,0.0,200.0,360.0,MEAN,5.0,3.38738393e+01,5.39287338e-02,1.17647091e-01,1.38857603e-01,8.10722645e-02,6.81980964e-02,4.48093250e-02,2.56855400e-02,9.60642243e-03
7.5,0.0,0.0,570.0,MEAN,5.0,2.16061006e+02,1.48662809e+00,1.88649803e+00,1.81694118e+00,1.01221846e+00,6.00366328e-01,2.88119525e-01,1.71124127e-01,1.15518348e-01
7.5,0.0,1.0,570.0,MEAN,5.0,2.08486541e+02,1.39195936e+00,1.76352776e+00,1.72722372e+00,9.69405190e-01,5.77377169e-01,2.78524074e-01,1.65729145e-01,1.11841842e-01
7.5,0.0,5.0,570.0,MEAN,5.0,1.40466523e+02,9.71571037e-01,1.21561642e+00,1.19545612e+00,6.48194586e-01,3.91074939e-01,1.93762474e-01,1.15367871e-01,7.72826010e-02
7.5,0.0,20.0,570.0,MEAN,5.0,6.99823119e+01,5.65918232e-01,7.22173684e-01,6.88917254e-01,3.32481888e-01,2.01031308e-01,1.01298073e-01,5.83786758e-02,3.63672162e-02
7.5,0.0,50.0,570.0,MEAN,5.0,4.40556151e+01,3.21082486e-01,4.44387105e-01,4.29740502e-01,1.98034788e-01,1.23250659e-01,6.40593457e-02,3.61350248e-02,2.02695599e-02
7.5,0.0,100.0,570.0,MEAN,5.0,3.23075888e+01,1.56796923e-01,2.53928990e-01,2.61054226e-01,1.22943138e-01,8.21768626e-02,4.54182754e-02,2.54321425e-02,1.23234242e-02
7.5,0.0,200.0,570.0,MEAN,5.0,2.53244791e+01,4.41183949e-02,1.00147700e-01,1.19789527e-01,6.39301901e-02,5.09856959e-02,3.24838692e-02,1.83654207e-02,6.80585065e-03
7.5,0.0,0.0,800.0,MEAN,5.0,1.81967678e+02,1.41671037e+00,1.81203543e+00,1.78781310e+00,9.38805838e-01,5.05631573e-01,2.27259527e-01,1.33611611e-01,8.95858918e-02
7.5,0.0,1.0,800.0,MEAN,5.0,1.75361254e+02,1.32249307e+00,1.68990333e+00,1.69477347e+00,8.96385825e-01,4.85640868e-01,2.19690940e-01,1.29399275e-01,8.67347167e-02
7.5,0.0,5.0,800.0,MEAN,5.0,1.17318687e+02,9.08026403e-01,1.14990990e+00,1.15521809e+00,5.89592711e-01,3.26628705e-01,1.52833683e-01,9.00778130e-02,5.99336023e-02
7.5,0.0,20.0,800.0,MEAN,5.0,5.78246570e+01,5.15800678e-01,6.69804424e-01,6.50399162e-01,2.94930037e-01,1.66107208e-01,7.99007017e-02,4.55813511e-02,2.82032209e-02
7.5,0.0,50.0,800.0,MEAN,5.0,3.59849846e+01,2.84883399e-01,4.03545462e-01,3.95708721e-01,1.71007361e-01,1.00672140e-01,5.05279766e-02,2.82137823e-02,1.57192916e-02
7.5,0.0,100.0,800.0,MEAN,5.0,2.61349577e+01,1.36013348e-01,2.26536494e-01,2.35393247e-01,1.03793721e-01,6.64762956e-02,3.58244925e-02,1.98571037e-02,9.55696616e-03
7.5,0.0,200.0,800.0,MEAN,5.0,2.04687746e+01,3.81952943e-02,8.92063966e-02,1.07817503e-01,5.38665229e-02,4.12097211e-02,2.56222439e-02,1.43394943e-02,5.27802042e-03
7.5,90.0,0.0,200.0,MEAN,5.0,2.16019226e+02,9.31812963e-01,1.08812779e+00,1.06617459e+00,8.79420804e-01,6.18382146e-01,3.45317655e-01,1.95020381e-01,1.40385405e-01
7.5,90.0,1.0,200.0,MEAN,5.0,2.14201674e+02,9.03017823e-01,1.05303540e+00,1.04676539e+00,8.65938895e-01,6.11123590e-01,3.42044992e-01,1.92885723e-01,1.38123899e-01
7.5,90.0,5.0,200.0,MEAN,5.0,1.67387454e+02,7.60164252e-01,8.76457593e-01,8.63641688e-01,6.73516277e-01,4.80103268e-01,2.71684814e-01,1.50560173e-01,1.04189604e-01
7.5,90.0,20.0,200.0,MEAN,5.0,1.04563684e+02,5.89245556e-01,6.94167950e-01,6.50657378e-01,4.35079286e-01,3.09443164e-01,1.73868531e-01,9.07251218e-02,5.60449373e-02
7.5,90.0,50.0,200.0,MEAN,5.0,8.38856002e+01,4.54126212e-01,5.81348248e-01,5.40916342e-01,3.31808966e-01,2.41768659e-01,1.36561946e-01,6.77163468e-02,3.60514790e-02
7.5,90.0,100.0,200.0,MEAN,5.0,7.52613978e+01,2.86087237e-01,4.29241650e-01,4.17227293e-01,2.52982093e-01,1.97215885e-01,1.15959322e-01,5.56922643e-02,2.46952453e-02
7.5,90.0,200.0,200.0,MEAN,5.0,6.00130080e+01,8.22551855e-02,1.73012775e-01,1.95370848e-01,1.33862216e-01,1.24473766e-01,8.42174023e-02,4.07533969e-02,1.37774366e-02
7.5,90.0,0.0,360.0,MEAN,5.0,2.80296273e+02,1.55032058e+00,1.94475826e+00,1.81129895e+00,1.18743820e+00,8.02383259e-01,4.14129217e-01,2.11938848e-01,1.33733448e-01
7.5,90.0,1.0,360.0,MEAN,5.0,2.71029803e+02,1.45861708e+00,1.82489585e+00,1.72959229e+00,1.14271430e+00,7.73255889e-01,4.00337174e-01,2.05257112e-01,1.29477225e-01
7.5,90.0,5.0,360.0,MEAN,5.0,1.84672315e+02,1.04519939e+00,1.28415433e+00,1.22665842e+00,7.84418035e-01,5.29679970e-01,2.78504907e-01,1.42884199e-01,8.94686329e-02
7.5,90.0,20.0,360.0,MEAN,5.0,9.36000885e+01,6.33698438e-01,7.87294428e-01,7.33699567e-01,4.18807574e-01,2.76997772e-01,1.45601003e-01,7.23025417e-02,4.21016512e-02
7.5,90.0,50.0,360.0,MEAN,5.0,6.00182879e+01,3.75317724e-01,5.01087182e-01,4.76297827e-01,2.60400330e-01,1.72980117e-01,9.20758378e-02,4.47535697e-02,2.34656933e-02
7.5,90.0,100.0,360.0,MEAN,5.0,4.46890614e+01,1.89912470e-01,2.94435685e-01,2.99043342e-01,1.67508876e-01,1.17103762e-01,6.52820554e-02,3.14979489e-02,1.42665994e-02
7.5,90.0,200.0,360.0,MEAN,5.0,3.50744524e+01,5.35954100e-02,1.16394978e-01,1.37601106e-01,8.73637915e-02,7.27483811e-02,4.66907590e-02,2.27457472e-02,7.87900698e-03
7.5,90.0,0.0,570.0,MEAN,5.0,2.23744759e+02,1.47783646e+00,1.86681410e+00,1.80094921e+00,1.09106366e+00,6.40497454e-01,3.00216960e-01,1.51538419e-01,9.47459761e-02
7.5,90.0,1.0,570.0,MEAN,5.0,2.15900924e+02,1.38372758e+00,1.74512692e+00,1.71202141e+00,1.04491552e+00,6.15971598e-01,2.90218619e-01,1.46760910e-01,9.17305753e-02
7.5,90.0,5.0,570.0,MEAN,5.0,1.45461918e+02,9.65825353e-01,1.20293254e+00,1.18493421e+00,6.98684706e-01,4.17216108e-01,2.01898086e-01,1.02163646e-01,6.33857356e-02
7.5,90.0,20.0,570.0,MEAN,5.0,7.24710849e+01,5.62571500e-01,7.14638443e-01,6.82853688e-01,3.58380053e-01,2.14469124e-01,1.05551332e-01,5.16970481e-02,2.98277066e-02
7.5,90.0,50.0,570.0,MEAN,5.0,4.56223599e+01,3.19183666e-01,4.39750320e-01,4.25958103e-01,2.13460403e-01,1.31489275e-01,6.67490411e-02,3.19992547e-02,1.66247117e-02
7.5,90.0,100.0,570.0,MEAN,5.0,3.34536026e+01,1.55837728e-01,2.51239024e-01,2.58707316e-01,1.32492459e-01,8.76622286e-02,4.73252777e-02,2.25213518e-02,1.01074407e-02
7.5,90.0,200.0,570.0,MEAN,5.0,2.62220716e+01,4.38457070e-02,9.90818325e-02,1.18705574e-01,6.88914245e-02,5.43875421e-02,3.38477875e-02,1.62634391e-02,5.58203068e-03
7.5,90.0,0.0,800.0,MEAN,5.0,1.88417280e+02,1.40795394e+00,1.79275001e+00,1.77163551e+00,1.01166087e+00,5.39368110e-01,2.36801599e-01,1.18319331e-01,7.34766633e-02
7.5,90.0,1.0,800.0,MEAN,5.0,1.81576701e+02,1.31431898e+00,1.67191776e+00,1.67943779e+00,9.65948894e-01,5.18043594e-01,2.28915225e-01,1.14589111e-01,7.11381831e-02
7.5,90.0,5.0,800.0,MEAN,5.0,1.21476892e+02,9.02414055e-01,1.13767146e+00,1.14476474e+00,6.35347427e-01,3.48421888e-01,1.59250796e-01,7.97681168e-02,4.91564132e-02
7.5,90.0,20.0,800.0,MEAN,5.0,5.98741750e+01,5.12612607e-01,6.62675723e-01,6.44513823e-01,3.17817769e-01,1.77190143e-01,8.32555368e-02,4.03644185e-02,2.31317513e-02
7.5,90.0,50.0,800.0,MEAN,5.0,3.72604245e+01,2.83122586e-01,3.99250544e-01,3.92128028e-01,1.84278205e-01,1.07389145e-01,5.26495228e-02,2.49846239e-02,1.28926673e-02
7.5,90.0,100.0,800.0,MEAN,5.0,2.70612764e+01,1.35172674e-01,2.24125475e-01,2.33263218e-01,1.11848522e-01,7.09116990e-02,3.73286754e-02,1.75843941e-02,7.83844388e-03
7.5,90.0,200.0,800.0,MEAN,5.0,2.11942631e+01,3.79592161e-02,8.82569766e-02,1.06841883e-01,5.80467771e-02,4.39592987e-02,2.66980593e-02,1.26982930e-02,4.32893306e-03
8.0,-90.0,0.0,200.0,MEAN,5.0,1.90964686e+02,8.38802203e-01,1.00101759e+00,1.01605339e+00,7.91270392e-01,5.40185999e-01,2.72393058e-01,1.88314430e-01,1.90523556e-01
8.0,-90.0,1.0,200.0,MEAN,5.0,1.89030111e+02,8.17824090e-01,9.75983820e-01,9.99438330e-01,7.75397045e-01,5.32370380e-01,2.69576419e-01,1.86070874e-01,1.86765412e-01
8.0,-90.0,5.0,200.0,MEAN,5.0,1.48999227e+02,7.10269799e-01,8.44107084e-01,8.42543577e-01,5.90204339e-01,4.16623668e-01,2.17020669e-01,1.46905720e-01,1.37669537e-01
8.0,-90.0,20.0,200.0,MEAN,5.0,9.60276669e+01,5.71615602e-01,7.00111676e-01,6.56640440e-01,3.72597215e-01,2.70207496e-01,1.44180076e-01,9.16971777e-02,7.16041280e-02
8.0,-90.0,50.0,200.0,MEAN,5.0,7.88580542e+01,4.51847131e-01,6.04889522e-01,5.58859262e-01,2.79854827e-01,2.12233145e-01,1.16412041e-01,7.02686338e-02,4.49908186e-02
8.0,-90.0,100.0,200.0,MEAN,5.0,7.27067727e+01,2.93781448e-01,4.62921643e-01,4.43935050e-01,2.13077771e-01,1.75476520e-01,1.01768616e-01,5.93774519e-02,3.04349510e-02
8.0,-90.0,200.0,200.0,MEAN,5.0,6.02185689e+01,8.84035468e-02,1.96087529e-01,2.16905664e-01,1.13893938e-01,1.13461761e-01,7.67911436e-02,4.49959388e-02,1.68690327e-02
8.0,-90.0,0.0,360.0,MEAN,5.0,2.28285351e+02,1.26738560e+00,1.61813958e+00,1.57679900e+00,9.91489708e-01,6.45755782e-01,3.01768350e-01,1.91104547e-01,1.72222452e-01
8.0,-90.0,1.0,360.0,MEAN,5.0,2.21399954e+02,1.20635057e+00,1.53865203e+00,1.51640110e+00,9.53661665e-01,6.23534403e-01,2.92799635e-01,1.85629942e-01,1.66631489e-01
8.0,-90.0,5.0,360.0,MEAN,5.0,1.55911996e+02,9.17700121e-01,1.15911957e+00,1.12877918e+00,6.55015335e-01,4.35952783e-01,2.11365662e-01,1.33386102e-01,1.14282414e-01
8.0,-90.0,20.0,360.0,MEAN,5.0,8.39475787e+01,5.97865156e-01,7.71333345e-01,7.21340883e-01,3.51003754e-01,2.36215934e-01,1.18004963e-01,7.16457133e-02,5.29811425e-02
8.0,-90.0,50.0,360.0,MEAN,5.0,5.62003429e+01,3.71716664e-01,5.18879365e-01,4.89971195e-01,2.18843473e-01,1.51253739e-01,7.81926861e-02,4.62884471e-02,2.92108661e-02
8.0,-90.0,100.0,360.0,MEAN,5.0,4.32903523e+01,1.95647768e-01,3.18603518e-01,3.19147635e-01,1.41438768e-01,1.04480506e-01,5.74447861e-02,3.36589779e-02,1.76132448e-02
8.0,-90.0,200.0,360.0,MEAN,5.0,3.51945919e+01,5.76015276e-02,1.31918603e-01,1.52768234e-01,7.43317010e-02,6.63124423e-02,4.25735855e-02,2.51136426e-02,9.64702147e-03
8.0,-90.0,0.0,570.0,MEAN,5.0,1.81004182e+02,1.18929246e+00,1.53422465e+00,1.54507725e+00,8.96813879e-01,5.12010500e-01,2.18762581e-01,1.36641683e-01,1.22014235e-01
8.0,-90.0,1.0,570.0,MEAN,5.0,1.75250237e+02,1.12759027e+00,1.45437371e+00,1.48049662e+00,8.59223850e-01,4.93561764e-01,2.12260842e-01,1.32727285e-01,1.18053212e-01
8.0,-90.0,5.0,570.0,MEAN,5.0,1.22275282e+02,8.39448459e-01,1.07718494e+00,1.08016004e+00,5.77535822e-01,3.41899603e-01,1.53226466e-01,9.53724113e-02,8.09655255e-02
8.0,-90.0,20.0,570.0,MEAN,5.0,6.48711730e+01,5.28356237e-01,6.97657506e-01,6.68527489e-01,2.98998884e-01,1.82537781e-01,8.55459837e-02,5.12274091e-02,3.75354869e-02
8.0,-90.0,50.0,570.0,MEAN,5.0,4.27064197e+01,3.15883597e-01,4.55095670e-01,4.37880512e-01,1.79259778e-01,1.14937121e-01,5.66846519e-02,3.30967075e-02,2.06949875e-02
8.0,-90.0,100.0,570.0,MEAN,5.0,3.24138287e+01,1.60628145e-01,2.71973171e-01,2.76234275e-01,1.11930752e-01,7.82302069e-02,4.16437632e-02,2.40665094e-02,1.24784345e-02
8.0,-90.0,200.0,570.0,MEAN,5.0,2.63118893e+01,4.71230596e-02,1.12296399e-01,1.31789935e-01,5.86148642e-02,4.95759588e-02,3.08631024e-02,1.79565083e-02,6.83461379e-03
8.0,-90.0,0.0,800.0,MEAN,5.0,1.51783768e+02,1.12196185e+00,1.46201065e+00,1.50610639e+00,8.23406958e-01,4.29354076e-01,1.72552973e-01,1.06688143e-01,9.46235318e-02
8.0,-90.0,1.0,800.0,MEAN,5.0,1.46804261e+02,1.06114606e+00,1.38324898e+00,1.43987041e+00,7.86960545e-01,4.13448628e-01,1.67424608e-01,1.03631829e-01,9.15517098e-02
8.0,-90.0,5.0,800.0,MEAN,5.0,1.01835887e+02,7.79368515e-01,1.01367451e+00,1.03740590e+00,5.21855827e-01,2.84748061e-01,1.20860168e-01,7.44656041e-02,6.27897553e-02
8.0,-90.0,20.0,800.0,MEAN,5.0,5.35300414e+01,4.80069565e-01,6.45486573e-01,6.29329058e-01,2.64405018e-01,1.50625532e-01,6.74759539e-02,3.99977301e-02,2.91092292e-02
8.0,-90.0,50.0,800.0,MEAN,5.0,3.48718995e+01,2.80063498e-01,4.13029847e-01,4.02927394e-01,1.54680325e-01,9.38518327e-02,4.47110524e-02,2.58415016e-02,1.60492159e-02
8.0,-90.0,100.0,800.0,MEAN,5.0,2.62238702e+01,1.39373575e-01,2.42684564e-01,2.49142281e-01,9.45215878e-02,6.32908507e-02,3.28472772e-02,1.87908341e-02,9.67717859e-03
8.0,-90.0,200.0,800.0,MEAN,5.0,2.12668592e+01,4.07965688e-02,1.00027830e-01,1.18618565e-01,4.93879170e-02,4.00702863e-02,2.43438345e-02,1.40202205e-02,5.30032659e-03
8.0,0.0,0.0,200.0,MEAN,5.0,2.61038349e+02,9.42298270e-01,1.10749253e+00,1.09416024e+00,8.57735025e-01,5.88874053e-01,3.54152671e-01,2.66179087e-01,2.41794725e-01
8.0,0.0,1.0,200.0,MEAN,5.0,2.58393890e+02,9.18731761e-01,1.07979599e+00,1.07626794e+00,8.40528358e-01,5.80353996e-01,3.50490609e-01,2.63007862e-01,2.37025239e-01
8.0,0.0,5.0,200.0,MEAN,5.0,2.03673846e+02,7.97906825e-01,9.33891964e-01,9.07312247e-01,6.39779952e-01,4.54174800e-01,2.82160089e-01,2.07648614e-01,1.74717334e-01
8.0,0.0,20.0,200.0,MEAN,5.0,1.31264602e+02,6.42144704e-01,7.74580241e-01,7.07118218e-01,4.03894401e-01,2.94561843e-01,1.87456169e-01,1.29612325e-01,9.08732798e-02
8.0,0.0,50.0,200.0,MEAN,5.0,1.07794675e+02,5.07598536e-01,6.69229621e-01,6.01820329e-01,3.03361896e-01,2.31362147e-01,1.51353473e-01,9.93234604e-02,5.70981501e-02
8.0,0.0,100.0,200.0,MEAN,5.0,1.05926410e+02,3.58808578e-01,5.56285468e-01,5.17019194e-01,2.47419605e-01,2.03880761e-01,1.39710352e-01,8.79652577e-02,4.00398381e-02
8.0,0.0,200.0,200.0,MEAN,5.0,9.12288111e+01,1.13650971e-01,2.47884060e-01,2.65045771e-01,1.37946737e-01,1.37081532e-01,1.08995796e-01,6.86075259e-02,2.26876235e-02
8.0,0.0,0.0,360.0,MEAN,5.0,3.41678311e+02,1.58392174e+00,2.00063199e+00,1.87682963e+00,1.16740225e+00,7.70789013e-01,4.28323893e-01,2.91386524e-01,2.31626687e-01
8.0,0.0,1.0,360.0,MEAN,5.0,3.31372828e+02,1.50764290e+00,1.90235534e+00,1.80493931e+00,1.12286266e+00,7.44265061e-01,4.15593881e-01,2.83039124e-01,2.24107247e-01
8.0,0.0,5.0,360.0,MEAN,5.0,2.33355960e+02,1.14690050e+00,1.43310980e+00,1.34356136e+00,7.71229765e-01,5.20363308e-01,3.00008146e-01,2.03380365e-01,1.53701545e-01
8.0,0.0,20.0,360.0,MEAN,5.0,1.25645674e+02,7.47185086e-01,9.53659488e-01,8.58596396e-01,4.13279702e-01,2.81952793e-01,1.67493858e-01,1.09241751e-01,7.12557879e-02
8.0,0.0,50.0,360.0,MEAN,5.0,8.41159458e+01,4.64554833e-01,6.41530970e-01,5.83202078e-01,2.57671219e-01,1.80539955e-01,1.10985117e-01,7.05782771e-02,3.92864929e-02
8.0,0.0,100.0,360.0,MEAN,5.0,6.52818517e+01,2.48834808e-01,3.99376113e-01,3.86107077e-01,1.69477505e-01,1.25650568e-01,8.15359677e-02,5.13215028e-02,2.36885347e-02
8.0,0.0,200.0,360.0,MEAN,5.0,5.33184504e+01,7.40521139e-02,1.66764908e-01,1.86673660e-01,9.00295116e-02,8.01169583e-02,6.04280863e-02,3.82920089e-02,1.29745431e-02
8.0,0.0,0.0,570.0,MEAN,5.0,2.72938127e+02,1.51239358e+00,1.92297339e+00,1.86900537e+00,1.07444909e+00,6.15718654e-01,3.10507184e-01,2.08344310e-01,1.64100283e-01
8.0,0.0,1.0,570.0,MEAN,5.0,2.64261693e+02,1.43392845e+00,1.82288946e+00,1.79088529e+00,1.02941347e+00,5.93533111e-01,3.01278747e-01,2.02375834e-01,1.58772994e-01
8.0,0.0,5.0,570.0,MEAN,5.0,1.84380196e+02,1.06750568e+00,1.35012691e+00,1.30661745e+00,6.91930460e-01,4.11151652e-01,2.17486547e-01,1.45419017e-01,1.08892750e-01
8.0,0.0,20.0,570.0,MEAN,5.0,9.78199306e+01,6.71897458e-01,8.74433104e-01,8.08685432e-01,3.58222690e-01,2.19510961e-01,1.21422239e-01,7.81089559e-02,5.04825031e-02
8.0,0.0,50.0,570.0,MEAN,5.0,6.43974636e+01,4.01701297e-01,5.70409858e-01,5.29682918e-01,2.14766419e-01,1.38217731e-01,8.04570487e-02,5.04641815e-02,2.78332548e-02
8.0,0.0,100.0,570.0,MEAN,5.0,4.90187027e+01,2.05649753e-01,3.42698997e-01,3.36247443e-01,1.35009191e-01,9.43482402e-02,5.91083153e-02,3.66953932e-02,1.67825879e-02
8.0,0.0,200.0,570.0,MEAN,5.0,3.98614982e+01,6.05810701e-02,1.41959499e-01,1.61039432e-01,7.09934997e-02,5.98963767e-02,4.38064634e-02,2.73791734e-02,9.19205905e-03
8.0,0.0,0.0,800.0,MEAN,5.0,2.29946559e+02,1.44238617e+00,1.84820084e+00,1.84037209e+00,9.97298935e-01,5.18734365e-01,2.44918201e-01,1.62672671e-01,1.27261776e-01
8.0,0.0,1.0,800.0,MEAN,5.0,2.22402797e+02,1.36420182e+00,1.74863426e+00,1.75943568e+00,9.53155551e-01,4.99517818e-01,2.37639103e-01,1.58012559e-01,1.23130399e-01
8.0,0.0,5.0,800.0,MEAN,5.0,1.54277444e+02,1.00195062e+00,1.28143668e+00,1.26764807e+00,6.32064443e-01,3.44025159e-01,1.71546478e-01,1.13541377e-01,8.44476595e-02
8.0,0.0,20.0,800.0,MEAN,5.0,8.10959497e+01,6.17174016e-01,8.15991884e-01,7.69002534e-01,3.20243642e-01,1.81981828e-01,9.57740044e-02,6.09865108e-02,3.91497986e-02
8.0,0.0,50.0,800.0,MEAN,5.0,5.28295839e+01,3.60047640e-01,5.22131702e-01,4.92353218e-01,1.87346636e-01,1.13389329e-01,6.34619636e-02,3.94018114e-02,2.15850295e-02
8.0,0.0,100.0,800.0,MEAN,5.0,3.97281527e+01,1.79177676e-01,3.06789704e-01,3.04436992e-01,1.14483219e-01,7.64663504e-02,4.66227611e-02,2.86513111e-02,1.30151022e-02
8.0,0.0,200.0,800.0,MEAN,5.0,3.22184721e+01,5.24477785e-02,1.26450186e-01,1.44944804e-01,5.98179510e-02,4.84118718e-02,3.45531464e-02,2.13773214e-02,7.12855422e-03
8.0,90.0,0.0,200.0,MEAN,5.0,2.70977195e+02,9.39596443e-01,1.09931661e+00,1.08764645e+00,9.26832896e-01,6.29760548e-01,3.69822600e-01,2.36155245e-01,1.98599691e-01
8.0,90.0,1.0,200.0,MEAN,5.0,2.68232050e+02,9.16097506e-01,1.07182454e+00,1.06986066e+00,9.08240085e-01,6.20648929e-01,3.65998505e-01,2.33341720e-01,1.94682243e-01
8.0,90.0,5.0,200.0,MEAN,5.0,2.11428580e+02,7.95619008e-01,9.26997627e-01,9.01910803e-01,6.91319682e-01,4.85708904e-01,2.94644616e-01,1.84226754e-01,1.43505234e-01
8.0,90.0,20.0,200.0,MEAN,5.0,1.36262407e+02,6.40303500e-01,7.68862002e-01,7.02908576e-01,4.36431539e-01,3.15013756e-01,1.95750402e-01,1.14992619e-01,7.46393674e-02
8.0,90.0,50.0,200.0,MEAN,5.0,1.11898879e+02,5.06143112e-01,6.64289120e-01,5.98237550e-01,3.27800284e-01,2.47426001e-01,1.58050297e-01,8.81202063e-02,4.68979420e-02
8.0,90.0,100.0,200.0,MEAN,5.0,1.09822887e+02,3.57196847e-01,5.51289461e-01,5.13156591e-01,2.66992999e-01,2.17765688e-01,1.45737338e-01,7.79716962e-02,3.28639212e-02
8.0,90.0,200.0,200.0,MEAN,5.0,9.44622948e+01,1.12948515e-01,2.45245840e-01,2.62647422e-01,1.48651947e-01,1.46227828e-01,1.13572263e-01,6.07551733e-02,1.86079621e-02
8.0,90.0,0.0,360.0,MEAN,5.0,3.53894454e+02,1.57523054e+00,1.98042478e+00,1.86105196e+00,1.25887533e+00,8.22463181e-01,4.46308166e-01,2.58036396e-01,1.89975852e-01
8.0,90.0,1.0,360.0,MEAN,5.0,3.43220516e+02,1.49937025e+00,1.88314076e+00,1.78976599e+00,1.21084580e+00,7.94161048e-01,4.33043652e-01,2.50644383e-01,1.83808549e-01
8.0,90.0,5.0,360.0,MEAN,5.0,2.41699217e+02,1.14060729e+00,1.41863480e+00,1.33226664e+00,8.31660319e-01,5.55248783e-01,3.12604755e-01,1.80102827e-01,1.26063116e-01
