rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.04,0.10,0.20,0.40,0.80,1.00,2.00,3.00,4.00,pga
5.0,50.0,120.0,250.0,MEAN,5.0,2.856685432074612E-4,3.1850049443747907E-4,3.599330347144043E-4,3.446780694089133E-4,1.6569337559844074E-4,1.2729329405885428E-4,5.884827658884088E-5,3.3766321309536935E-5,7.412598071517892E-9,2.506864692792968E-4
5.0,50.0,120.0,600.0,MEAN,5.0,2.546023571289503E-4,2.649171723513831E-4,2.2708147583405149E-4,2.3848092730727026E-4,1.0222661435337432E-4,8.031663878951107E-5,4.166138932934164E-5,2.390472482524699E-5,3.955880642951111E-9,2.2342455092260976E-4
5.0,50.0,120.0,900.0,MEAN,5.0,1.8024466542370507E-4,1.875469953771277E-4,1.657760197513127E-4,1.7144058964729884E-4,7.984690770677542E-5,6.379777390866014E-5,3.309281784213699E-5,1.8988197872008135E-5,2.6027053077772714E-9,1.4425500617335174E-4
5.0,50.0,120.0,1200.0,MEAN,5.0,1.8024466542370507E-4,1.875469953771277E-4,1.657760197513127E-4,1.7144058964729884E-4,7.984690770677542E-5,6.379777390866014E-5,3.309281784213699E-5,1.8988197872008135E-5,2.6027053077772714E-9,1.4425500617335174E-4
5.0,50.0,150.0,180.0,MEAN,5.0,1.5107147528924952E-4,1.673904291910619E-4,1.940639295204355E-4,1.8391982107890745E-4,9.635755976808251E-5,7.559915752281587E-5,3.7708524178025474E-5,2.1636625867563573E-5,3.3000948939172325E-9,1.393308382028337E-4
5.0,50.0,150.0,250.0,MEAN,5.0,1.5107147528924952E-4,1.673904291910619E-4,1.940639295204355E-4,1.8391982107890745E-4,9.635755976808251E-5,7.559915752281587E-5,3.7708524178025474E-5,2.1636625867563573E-5,3.3000948939172325E-9,1.393308382028337E-4
5.0,50.0,150.0,600.0,MEAN,5.0,1.3464259407679243E-4,1.3922929463045238E-4,1.2243478444989828E-4,1.2725314829661977E-4,5.944900975592584E-5,4.769984367553573E-5,2.6695590727180464E-5,1.5317558071238417E-5,1.761161388327593E-9,1.2417874025923647E-4
5.0,50.0,150.0,900.0,MEAN,5.0,9.531965687521003E-5,9.856679219640582E-5,8.938092008899326E-5,9.148050129115129E-5,4.643428353043084E-5,3.788933262341245E-5,2.1205061457243138E-5,1.216716886301347E-5,1.1587265913647739E-9,8.017652880457207E-5
5.0,50.0,150.0,1200.0,MEAN,5.0,9.531965687521003E-5,9.856679219640582E-5,8.938092008899326E-5,9.148050129115129E-5,4.643428353043084E-5,3.788933262341245E-5,2.1205061457243138E-5,1.216716886301347E-5,1.1587265913647739E-9,8.017652880457207E-5
5.0,50.0,200.0,180.0,MEAN,5.0,6.179638278255876E-5,6.776597153556993E-5,8.198444627122148E-5,7.636616012556661E-5,4.617838536343458E-5,3.7522254041073006E-5,2.124251114529449E-5,1.2188656972317337E-5,1.1624499989338286E-9,6.191902933509371E-5
5.0,50.0,200.0,250.0,MEAN,5.0,6.179638278255876E-5,6.776597153556993E-5,8.198444627122148E-5,7.636616012556661E-5,4.617838536343458E-5,3.7522254041073006E-5,2.124251114529449E-5,1.2188656972317337E-5,1.1624499989338286E-9,6.191902933509371E-5
5.0,50.0,200.0,600.0,MEAN,5.0,5.5076084128227557E-5,5.636528003686185E-5,5.172392433908881E-5,5.283734097986578E-5,2.8490336291113354E-5,2.3674941768666585E-5,1.503854621504432E-5,8.628908320856385E-6,6.203646015625927E-10,5.51853929832332E-5
5.0,50.0,200.0,900.0,MEAN,5.0,3.8990881578964815E-5,3.990356238772774E-5,3.775995497368699E-5,3.798402243426459E-5,2.2253160458858818E-5,1.8805674702305104E-5,1.1945541867815671E-5,6.854185514103511E-6,4.081584827694829E-10,3.563068236056392E-5
5.0,50.0,200.0,1200.0,MEAN,5.0,3.8990881578964815E-5,3.990356238772774E-5,3.775995497368699E-5,3.798402243426459E-5,2.2253160458858818E-5,1.8805674702305104E-5,1.1945541867815671E-5,6.854185514103511E-6,4.081584827694829E-10,3.563068236056392E-5
5.0,100.0,0.0,180.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.8951979687355167,0.7172890558500021,0.17491377273038883,0.07862741670827873,0.009816411157655873,1.3863147094984591
5.0,100.0,0.0,250.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.8951979687355167,0.7172890558500021,0.17491377273038883,0.07862741670827873,0.009816411157655873,1.3863147094984591
5.0,100.0,0.0,600.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.6231795768723047,0.4525787979038228,0.12382946803520392,0.05566394819564089,0.005238723387826718,1.3863147094984591
5.0,100.0,0.0,900.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.5177663297664966,0.35949611761258066,0.09836124275125038,0.04421544570802727,0.0034467301716418495,1.3863147094984591
5.0,100.0,0.0,1200.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.5177663297664966,0.35949611761258066,0.09836124275125038,0.04421544570802727,0.0034467301716418495,1.3863147094984591
5.0,100.0,10.0,180.0,MEAN,5.0,0.2457151947583236,0.270741427387874,0.2228571593307255,0.23537579533777692,0.06118531983353073,0.041071598101441974,0.010215867711410722,0.004592247225836594,5.6122477851313554E-5,0.13558149190779062
5.0,100.0,10.0,250.0,MEAN,5.0,0.2457151947583236,0.270741427387874,0.2228571593307255,0.23537579533777692,0.06118531983353073,0.041071598101441974,0.010215867711410722,0.004592247225836594,5.6122477851313554E-5,0.13558149190779062
5.0,100.0,10.0,600.0,MEAN,5.0,0.21899389784207182,0.225192910637858,0.14060041107691168,0.16285526385273308,0.03774905346770585,0.025914426471643576,0.00723228048011925,0.003251062064380768,2.9950878440249814E-5,0.12083713185639117
5.0,100.0,10.0,900.0,MEAN,5.0,0.15503580678314527,0.1594243717592654,0.10264235089242639,0.1170743622030015,0.02948493606405489,0.020584560633112835,0.005744804586804003,0.002582410390578654,1.970567803352041E-5,0.07801900520749724
5.0,100.0,10.0,1200.0,MEAN,5.0,0.15503580678314527,0.1594243717592654,0.10264235089242639,0.1170743622030015,0.02948493606405489,0.020584560633112835,0.005744804586804003,0.002582410390578654,1.970567803352041E-5,0.07801900520749724
5.0,100.0,30.0,180.0,MEAN,5.0,0.02548866570459331,0.027969704580184374,0.023414689744310664,0.024561099626567245,0.006757682650693867,0.004599591325423506,0.0012029067451880258,5.407318614119975E-4,1.1480669114670874E-6,0.014533522179759376
5.0,100.0,30.0,250.0,MEAN,5.0,0.02548866570459331,0.027969704580184374,0.023414689744310664,0.024561099626567245,0.006757682650693867,0.004599591325423506,0.0012029067451880258,5.407318614119975E-4,1.1480669114670874E-6,0.014533522179759376
5.0,100.0,30.0,600.0,MEAN,5.0,0.022716797220996204,0.023264186958241805,0.01477230982022368,0.01699369450651371,0.004169237398658388,0.002902145928383348,8.515927592631077E-4,3.828088417688114E-4,6.126887803799806E-7,0.012953015277098148
5.0,100.0,30.0,900.0,MEAN,5.0,0.016082260827313566,0.01646978308421172,0.010784211770402313,0.012216528337836426,0.0032564974970955203,0.0023052564522050064,6.764441731694444E-4,3.0407587151906677E-4,4.0310830498691287E-7,0.008363169092408921
5.0,100.0,30.0,1200.0,MEAN,5.0,0.016082260827313566,0.01646978308421172,0.010784211770402313,0.012216528337836426,0.0032564974970955203,0.0023052564522050064,6.764441731694444E-4,3.0407587151906677E-4,4.0310830498691287E-7,0.008363169092408921
5.0,100.0,50.0,180.0,MEAN,5.0,0.008130234407996798,0.008884797377281583,0.0075654699345738055,0.00788125644615113,0.002296197500765021,0.0015849167925477059,4.3598763157434717E-4,1.9598560280494095E-4,1.8138000029723228E-7,0.00479178563609202
5.0,100.0,50.0,250.0,MEAN,5.0,0.008130234407996798,0.008884797377281583,0.0075654699345738055,0.00788125644615113,0.002296197500765021,0.0015849167925477059,4.3598763157434717E-4,1.9598560280494095E-4,1.8138000029723228E-7,0.00479178563609202
5.0,100.0,50.0,600.0,MEAN,5.0,0.007246079043374407,0.0073900525720108495,0.004773049185341741,0.0054529995158894735,0.001416667959971822,0.001000014890647966,3.086556058166839E-4,1.3874718130574222E-4,9.679705081424414E-8,0.004270683443502818
5.0,100.0,50.0,900.0,MEAN,5.0,0.005129831112071157,0.005231756564732235,0.0034844634205276996,0.003920084775358165,0.0011065274592778492,7.943400627863943E-4,2.4517386250612E-4,1.1021080359955995E-4,6.368599577955818E-8,0.00275738482616588
5.0,100.0,50.0,1200.0,MEAN,5.0,0.005129831112071157,0.005231756564732235,0.0034844634205276996,0.003920084775358165,0.0011065274592778492,7.943400627863943E-4,2.4517386250612E-4,1.1021080359955995E-4,6.368599577955818E-8,0.00275738482616588
5.0,100.0,90.0,180.0,MEAN,5.0,0.001951552190113277,0.0021150814257845595,0.0018634225781127933,0.0019145336850930153,6.255647580430019E-4,4.4405589388230634E-4,1.3516842926548765E-4,6.076104956036163E-5,2.157069419590723E-8,0.0012290082536808601
5.0,100.0,90.0,250.0,MEAN,5.0,0.001951552190113277,0.0021150814257845595,0.0018634225781127933,0.0019145336850930153,6.255647580430019E-4,4.4405589388230634E-4,1.3516842926548765E-4,6.076104956036163E-5,2.157069419590723E-8,0.0012290082536808601
5.0,100.0,90.0,600.0,MEAN,5.0,0.0017393227202554232,0.0017592481028997776,0.0011756318768464862,0.0013246556978950635,3.859500540836689E-4,2.8018032760475825E-4,9.569191968032749E-5,4.3015528891013674E-5,1.151163071318843E-8,0.0010953547590671824
5.0,100.0,90.0,900.0,MEAN,5.0,0.0012313461874883776,0.0012454522781336903,8.582451409590092E-4,9.522763790421608E-4,3.0145690085476727E-4,2.2255514503075874E-4,7.601079363705221E-5,3.4168449129730255E-5,7.57388431619517E-9,7.072204324849625E-4
5.0,100.0,90.0,1200.0,MEAN,5.0,0.0012313461874883776,0.0012454522781336903,8.582451409590092E-4,9.522763790421608E-4,3.0145690085476727E-4,2.2255514503075874E-4,7.601079363705221E-5,3.4168449129730255E-5,7.57388431619517E-9,7.072204324849625E-4
5.0,100.0,120.0,180.0,MEAN,5.0,9.075329877160773E-4,9.774850207420792E-4,8.834779364184709E-4,8.983377535640943E-4,3.1989718482184097E-4,2.3190255054064335E-4,7.616119483777633E-5,3.4236057630182584E-5,7.601154205458567E-9,6.006630177700517E-4
5.0,100.0,120.0,250.0,MEAN,5.0,9.075329877160773E-4,9.774850207420792E-4,8.834779364184709E-4,8.983377535640943E-4,3.1989718482184097E-4,2.3190255054064335E-4,7.616119483777633E-5,3.4236057630182584E-5,7.601154205458567E-9,6.006630177700517E-4
5.0,100.0,120.0,600.0,MEAN,5.0,8.088396266892745E-4,8.13036627048805E-4,5.573855531985715E-4,6.215551249677354E-4,1.973645960642749E-4,1.4632061746730815E-4,5.391799681906279E-5,2.423727267322015E-5,4.056507380455126E-9,5.35341478089805E-4
5.0,100.0,120.0,900.0,MEAN,5.0,5.726146039575115E-4,5.755858526690998E-4,4.069075125426274E-4,4.4682725082443404E-4,1.5415704399691848E-4,1.1622659777657387E-4,4.282858723315554E-5,1.9252350017050047E-5,2.6689109816700684E-9,3.45645489306346E-4
5.0,100.0,120.0,1200.0,MEAN,5.0,5.726146039575115E-4,5.755858526690998E-4,4.069075125426274E-4,4.4682725082443404E-4,1.5415704399691848E-4,1.1622659777657387E-4,4.282858723315554E-5,1.9252350017050047E-5,2.6689109816700684E-9,3.45645489306346E-4
5.0,100.0,150.0,180.0,MEAN,5.0,4.7993505266122403E-4,5.137249078336023E-4,4.763419398889439E-4,4.7935199122843666E-4,1.8603346087181714E-4,1.3772632390327713E-4,4.880221517841675E-5,2.193762131604748E-5,3.3840402432847165E-9,3.3384682461701806E-4
5.0,100.0,150.0,250.0,MEAN,5.0,4.7993505266122403E-4,5.137249078336023E-4,4.763419398889439E-4,4.7935199122843666E-4,1.8603346087181714E-4,1.3772632390327713E-4,4.880221517841675E-5,2.193762131604748E-5,3.3840402432847165E-9,3.3384682461701806E-4
5.0,100.0,150.0,600.0,MEAN,5.0,4.277425659275843E-4,4.27297766649049E-4,3.005237649205073E-4,3.3166109921291026E-4,1.1477568606880241E-4,8.68994355950307E-5,3.454932250416772E-5,1.5530646530111412E-5,1.805960496470879E-9,2.9754129563288895E-4
5.0,100.0,150.0,900.0,MEAN,5.0,3.028185463500874E-4,3.025036525759515E-4,2.193910067134159E-4,2.384265066986734E-4,8.96487051878481E-5,6.902667527473707E-5,2.744350235565546E-5,1.2336431042390175E-5,1.1882014130472649E-9,1.9210879583782579E-4
5.0,100.0,150.0,1200.0,MEAN,5.0,3.028185463500874E-4,3.025036525759515E-4,2.193910067134159E-4,2.384265066986734E-4,8.96487051878481E-5,6.902667527473707E-5,2.744350235565546E-5,1.2336431042390175E-5,1.1882014130472649E-9,1.9210879583782579E-4
5.0,100.0,200.0,180.0,MEAN,5.0,1.9631932612185888E-4,2.079752567073531E-4,2.012359034162615E-4,1.9903385455640843E-4,8.915465343153897E-5,6.835793258783637E-5,2.7491969586195117E-5,1.2358218081071318E-5,1.1920195338773832E-9,1.4836249888051426E-4
5.0,100.0,200.0,250.0,MEAN,5.0,1.9631932612185888E-4,2.079752567073531E-4,2.012359034162615E-4,1.9903385455640843E-4,8.915465343153897E-5,6.835793258783637E-5,2.7491969586195117E-5,1.2358218081071318E-5,1.1920195338773832E-9,1.4836249888051426E-4
5.0,100.0,200.0,600.0,MEAN,5.0,1.7496978357989154E-4,1.729862838149542E-4,1.2695957728587625E-4,1.3771046786223304E-4,5.50050859983834E-5,4.3130939619777305E-5,1.9462823972963757E-5,8.748948392994266E-6,6.361449730026322E-10,1.3222821631112493E-4
5.0,100.0,200.0,900.0,MEAN,5.0,1.2386912067998912E-4,1.2246491038307483E-4,9.268414922202853E-5,9.89981214744586E-5,4.296323470064315E-5,3.426012313017725E-5,1.5459870609193745E-5,6.94953673270097E-6,4.185409134373223E-10,8.537370705898704E-5
5.0,100.0,200.0,1200.0,MEAN,5.0,1.2386912067998912E-4,1.2246491038307483E-4,9.268414922202853E-5,9.89981214744586E-5,4.296323470064315E-5,3.426012313017725E-5,1.5459870609193745E-5,6.94953673270097E-6,4.185409134373223E-10,8.537370705898704E-5
5.0,150.0,0.0,180.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.8951979687355167,0.7172890558500021,0.17491377273038883,0.07862741670827873,0.009816411157655873,1.3863147094984591
5.0,150.0,0.0,250.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.8951979687355167,0.7172890558500021,0.17491377273038883,0.07862741670827873,0.009816411157655873,1.3863147094984591
5.0,150.0,0.0,600.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.6231795768723047,0.4525787979038228,0.12382946803520392,0.05566394819564089,0.005238723387826718,1.3863147094984591
5.0,150.0,0.0,900.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.5177663297664966,0.35949611761258066,0.09836124275125038,0.04421544570802727,0.0034467301716418495,1.3863147094984591
5.0,150.0,0.0,1200.0,MEAN,5.0,2.7907764622428073,2.8744297819266844,1.838350775051913,2.102515432562005,0.5177663297664966,0.35949611761258066,0.09836124275125038,0.04421544570802727,0.0034467301716418495,1.3863147094984591
5.0,150.0,10.0,180.0,MEAN,5.0,0.2457151947583236,0.270741427387874,0.2228571593307255,0.23537579533777692,0.06118531983353073,0.041071598101441974,0.010215867711410722,0.004592247225836594,5.6122477851313554E-5,0.13558149190779062
5.0,150.0,10.0,250.0,MEAN,5.0,0.2457151947583236,0.270741427387874,0.2228571593307255,0.23537579533777692,0.06118531983353073,0.041071598101441974,0.010215867711410722,0.004592247225836594,5.6122477851313554E-5,0.13558149190779062
5.0,150.0,10.0,600.0,MEAN,5.0,0.21899389784207182,0.225192910637858,0.14060041107691168,0.16285526385273308,0.03774905346770585,0.025914426471643576,0.00723228048011925,0.003251062064380768,2.9950878440249814E-5,0.12083713185639117
5.0,150.0,10.0,900.0,MEAN,5.0,0.15503580678314527,0.1594243717592654,0.10264235089242639,0.1170743622030015,0.02948493606405489,0.020584560633112835,0.005744804586804003,0.002582410390578654,1.970567803352041E-5,0.07801900520749724
5.0,150.0,10.0,1200.0,MEAN,5.0,0.15503580678314527,0.1594243717592654,0.10264235089242639,0.1170743622030015,0.02948493606405489,0.020584560633112835,0.005744804586804003,0.002582410390578654,1.970567803352041E-5,0.07801900520749724
5.0,150.0,30.0,180.0,MEAN,5.0,0.02548866570459331,0.027969704580184374,0.023414689744310664,0.024561099626567245,0.006757682650693867,0.004599591325423506,0.0012029067451880258,5.407318614119975E-4,1.1480669114670874E-6,0.014533522179759376
5.0,150.0,30.0,250.0,MEAN,5.0,0.02548866570459331,0.027969704580184374,0.023414689744310664,0.024561099626567245,0.006757682650693867,0.004599591325423506,0.0012029067451880258,5.407318614119975E-4,1.1480669114670874E-6,0.014533522179759376
5.0,150.0,30.0,600.0,MEAN,5.0,0.022716797220996204,0.023264186958241805,0.01477230982022368,0.01699369450651371,0.004169237398658388,0.002902145928383348,8.515927592631077E-4,3.828088417688114E-4,6.126887803799806E-7,0.012953015277098148
5.0,150.0,30.0,900.0,MEAN,5.0,0.016082260827313566,0.01646978308421172,0.010784211770402313,0.012216528337836426,0.0032564974970955203,0.0023052564522050064,6.764441731694444E-4,3.0407587151906677E-4,4.0310830498691287E-7,0.008363169092408921
5.0,150.0,30.0,1200.0,MEAN,5.0,0.016082260827313566,0.01646978308421172,0.010784211770402313,0.012216528337836426,0.0032564974970955203,0.0023052564522050064,6.764441731694444E-4,3.0407587151906677E-4,4.0310830498691287E-7,0.008363169092408921
5.0,150.0,50.0,180.0,MEAN,5.0,0.008130234407996798,0.008884797377281583,0.0075654699345738055,0.00788125644615113,0.002296197500765021,0.0015849167925477059,4.3598763157434717E-4,1.9598560280494095E-4,1.8138000029723228E-7,0.00479178563609202
5.0,150.0,50.0,250.0,MEAN,5.0,0.008130234407996798,0.008884797377281583,0.0075654699345738055,0.00788125644615113,0.002296197500765021,0.0015849167925477059,4.3598763157434717E-4,1.9598560280494095E-4,1.8138000029723228E-7,0.00479178563609202
5.0,150.0,50.0,600.0,MEAN,5.0,0.007246079043374407,0.0073900525720108495,0.004773049185341741,0.0054529995158894735,0.001416667959971822,0.001000014890647966,3.086556058166839E-4,1.3874718130574222E-4,9.679705081424414E-8,0.004270683443502818
5.0,150.0,50.0,900.0,MEAN,5.0,0.005129831112071157,0.005231756564732235,0.0034844634205276996,0.003920084775358165,0.0011065274592778492,7.943400627863943E-4,2.4517386250612E-4,1.1021080359955995E-4,6.368599577955818E-8,0.00275738482616588
5.0,150.0,50.0,1200.0,MEAN,5.0,0.005129831112071157,0.005231756564732235,0.0034844634205276996,0.003920084775358165,0.0011065274592778492,7.943400627863943E-4,2.4517386250612E-4,1.1021080359955995E-4,6.368599577955818E-8,0.00275738482616588
5.0,150.0,90.0,180.0,MEAN,5.0,0.001951552190113277,0.0021150814257845595,0.0018634225781127933,0.0019145336850930153,6.255647580430019E-4,4.4405589388230634E-4,1.3516842926548765E-4,6.076104956036163E-5,2.157069419590723E-8,0.0012290082536808601
5.0,150.0,90.0,250.0,MEAN,5.0,0.001951552190113277,0.0021150814257845595,0.0018634225781127933,0.0019145336850930153,6.255647580430019E-4,4.4405589388230634E-4,1.3516842926548765E-4,6.076104956036163E-5,2.157069419590723E-8,0.0012290082536808601
5.0,150.0,90.0,600.0,MEAN,5.0,0.0017393227202554232,0.0017592481028997776,0.0011756318768464862,0.0013246556978950635,3.859500540836689E-4,2.8018032760475825E-4,9.569191968032749E-5,4.3015528891013674E-5,1.151163071318843E-8,0.0010953547590671824
5.0,150.0,90.0,900.0,MEAN,5.0,0.0012313461874883776,0.0012454522781336903,8.582451409590092E-4,9.522763790421608E-4,3.0145690085476727E-4,2.2255514503075874E-4,7.601079363705221E-5,3.4168449129730255E-5,7.57388431619517E-9,7.072204324849625E-4
5.0,150.0,90.0,1200.0,MEAN,5.0,0.0012313461874883776,0.0012454522781336903,8.582451409590092E-4,9.522763790421608E-4,3.0145690085476727E-4,2.2255514503075874E-4,7.601079363705221E-5,3.4168449129730255E-5,7.57388431619517E-9,7.072204324849625E-4
5.0,150.0,120.0,180.0,MEAN,5.0,9.075329877160773E-4,9.774850207420792E-4,8.834779364184709E-4,8.983377535640943E-4,3.1989718482184097E-4,2.3190255054064335E-4,7.616119483777633E-5,3.4236057630182584E-5,7.601154205458567E-9,6.006630177700517E-4
5.0,150.0,120.0,250.0,MEAN,5.0,9.075329877160773E-4,9.774850207420792E-4,8.834779364184709E-4,8.983377535640943E-4,3.1989718482184097E-4,2.3190255054064335E-4,7.616119483777633E-5,3.4236057630182584E-5,7.601154205458567E-9,6.006630177700517E-4
5.0,150.0,120.0,600.0,MEAN,5.0,8.088396266892745E-4,8.13036627048805E-4,5.573855531985715E-4,6.215551249677354E-4,1.973645960642749E-4,1.4632061746730815E-4,5.391799681906279E-5,2.423727267322015E-5,4.056507380455126E-9,5.35341478089805E-4
